#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
305106 268 6362.361816 41817.753906 30977.488281 176.207260 -72.643341 -12.927810 332.246338 -2.197342e+01 -2.286106e+01 23.998474
305107 268 6461.147949 41696.539062 31036.941406 329.123962 -8.439182 15.490097 160.690491 -1.974336e+01 -2.047219e+01 1.944583
305108 268 6449.650879 42029.636719 30790.250000 319.691742 -271.645020 -184.939758 80.609070 -1.752062e+01 -1.797205e+01 0.097993
305109 268 6302.073242 41566.589844 31188.287109 127.071732 161.667267 22.149326 77.417725 -1.688365e+01 -1.756650e+01 0.105918
305110 268 6404.851074 41663.308594 30612.763672 251.172989 34.887203 216.949066 56.129894 -1.504896e+01 -1.553378e+01 0.009026
305111 268 6333.975586 41735.996094 31120.207031 84.236130 148.788773 70.992615 63.456100 -1.610806e+01 -1.683824e+01 0.058544
305112 268 6490.431152 41627.117188 31310.974609 127.467659 -132.873810 193.794022 50.515797 -1.444282e+01 -1.511400e+01 0.010042
305113 268 6530.935059 41773.703125 30564.853516 154.264099 27.137474 -176.879181 51.458786 -1.563335e+01 -1.594662e+01 0.012175
305114 268 6513.891113 41738.097656 30696.226562 198.076111 -338.461914 27.812031 46.982700 -1.335623e+01 -1.403171e+01 0.004322
305115 268 6447.154297 41872.281250 31010.521484 -72.391144 -120.835091 284.997375 49.603115 -1.502042e+01 -1.578447e+01 0.028281
305116 268 6316.615234 42153.550781 31014.195312 170.939896 58.837379 -211.289032 34.677341 -1.095369e+01 -1.148806e+01 0.000334
305117 268 6396.621094 41747.332031 31147.998047 51.641537 -13.796622 171.733322 40.388885 -1.394999e+01 -1.465224e+01 0.008701
305118 268 6448.717285 42027.187500 30715.296875 126.725777 -266.200012 -102.125824 36.100143 -1.221025e+01 -1.285742e+01 0.001572
305119 268 6336.394043 41827.753906 31061.798828 497.748962 153.258423 -27.580711 38.286053 -1.423711e+01 -1.497048e+01 0.012622
305120 268 6472.440918 41935.546875 31044.054688 -31.292109 111.079964 -90.667297 34.825962 -1.361777e+01 -1.429941e+01 0.005476
305121 268 6654.098145 41713.261719 31134.003906 154.683395 115.347595 -84.291740 36.743660 -1.320833e+01 -1.388172e+01 0.004202
305122 268 6201.740723 41956.554688 31114.638672 247.637451 213.909241 -106.248489 26.591774 -1.040011e+01 -1.098301e+01 0.000276
305123 268 6605.071289 41703.488281 31042.433594 422.119873 160.339325 78.378845 27.143343 1.000000e+37 1.000000e+37 0.000000
305124 268 6519.021973 42056.660156 30860.781250 -127.437553 -178.335999 11.282699 24.009457 1.000000e+37 1.000000e+37 0.000000
305125 268 6279.946289 41685.789062 31037.523438 633.691345 -91.466286 6.068228 30.068790 -9.662723e+00 -1.018556e+01 0.000086
305126 268 6736.649902 41895.941406 31049.972656 364.619293 160.147781 13.398251 27.495251 -1.043409e+01 -1.104008e+01 0.000344
305127 268 6686.687012 41697.746094 31081.654297 375.711121 151.387497 3.208674 21.417837 1.000000e+37 1.000000e+37 0.000000
305128 268 6472.306641 41838.500000 30921.312500 36.575245 -296.166901 -324.315735 31.383657 -1.197923e+01 -1.268298e+01 0.001600
305129 268 6185.090820 41804.011719 31165.255859 114.801826 -382.516418 71.892014 21.584375 1.000000e+37 1.000000e+37 0.000000
305130 268 6535.111328 41548.320312 31048.863281 263.811340 2.998514 -85.947708 25.831827 -1.069136e+01 -1.129444e+01 0.000406
305132 268 6483.492188 41515.085938 31150.953125 330.904419 -31.737558 -251.142456 16.172583 1.000000e+37 1.000000e+37 0.000000
305134 268 6647.484375 41735.226562 31055.974609 386.523346 135.124985 -160.913406 20.406439 1.000000e+37 1.000000e+37 0.000000
305135 268 6507.946777 41771.265625 30761.195312 140.815201 -393.389343 -43.521366 19.536989 1.000000e+37 1.000000e+37 0.000000
305136 268 6139.704590 41800.640625 31226.427734 176.679382 -60.252010 193.237747 18.150291 1.000000e+37 1.000000e+37 0.000000
305137 268 6450.636719 41906.687500 30815.656250 28.551462 -277.870850 114.823624 22.313002 1.000000e+37 1.000000e+37 0.000000
305139 268 6161.972656 41683.777344 31023.158203 229.362991 -66.937233 -241.340225 22.334457 1.000000e+37 1.000000e+37 0.000000
305140 268 6292.237793 41972.949219 31174.195312 218.441605 -322.305328 75.717316 20.387815 1.000000e+37 1.000000e+37 0.000000
305141 268 6294.855469 41722.839844 31093.005859 188.009583 95.236038 -358.130219 22.634228 -1.085167e+01 -1.148533e+01 0.000395
305142 268 6365.605957 41653.597656 30732.527344 202.414078 117.471024 232.295288 16.322556 1.000000e+37 1.000000e+37 0.000000
305143 268 6565.359863 41807.863281 31061.066406 19.810087 184.672028 -124.773537 21.990528 1.000000e+37 1.000000e+37 0.000000
305144 268 6203.846680 41833.507812 30942.736328 114.226089 -148.515762 374.960632 19.508751 -8.090501e+00 -8.660585e+00 0.000041
305145 268 6281.916504 41618.292969 31058.687500 485.951599 -67.676659 37.391613 24.573421 1.000000e+37 1.000000e+37 0.000000
305146 268 6416.577148 41478.195312 31094.607422 116.188644 170.096039 154.240799 14.488777 1.000000e+37 1.000000e+37 0.000000
305147 268 6206.531738 41695.691406 30936.291016 199.418182 -80.247887 -262.325470 23.141127 1.000000e+37 1.000000e+37 0.000000
305148 268 6530.356445 41706.320312 30901.166016 180.312988 157.280075 289.779510 16.897987 1.000000e+37 1.000000e+37 0.000000
305149 268 6476.213379 41808.917969 30993.457031 355.044342 -496.566528 215.553543 18.124784 1.000000e+37 1.000000e+37 0.000000
305150 268 6401.306641 41957.015625 30831.064453 -7.778514 -336.303253 -123.841362 18.434900 1.000000e+37 1.000000e+37 0.000000
305151 268 6262.602539 42105.718750 31087.798828 312.034149 -15.420786 104.183067 16.552494 1.000000e+37 1.000000e+37 0.000000
305152 268 6378.324707 41774.167969 31024.929688 107.136703 -583.967041 2.350332 21.423275 -9.378713e+00 -1.004263e+01 0.000106
305153 268 6405.842773 41836.210938 30763.207031 404.660309 73.863754 249.210541 15.122000 1.000000e+37 1.000000e+37 0.000000
305154 268 6321.129395 41667.421875 31058.134766 159.094498 -261.532166 -150.247452 19.710922 -1.087263e+01 -1.153312e+01 0.000468
305155 268 6234.482910 41519.597656 31251.103516 175.231155 -174.087189 20.403538 18.858318 -8.486065e+00 -9.044580e+00 0.000051
305156 268 6182.409668 41926.742188 30895.957031 490.153107 -287.928589 78.411705 17.292179 1.000000e+37 1.000000e+37 0.000000
305157 268 6347.236816 41812.207031 30893.603516 563.202087 -287.127625 301.879761 17.834461 1.000000e+37 1.000000e+37 0.000000
305158 268 6472.333008 41654.132812 30869.597656 313.087067 86.965904 305.592560 15.769612 1.000000e+37 1.000000e+37 0.000000
305159 268 6496.546387 41546.683594 30824.705078 251.445770 -4.443546 195.653061 17.150713 1.000000e+37 1.000000e+37 0.000000
305160 268 6288.328613 41502.019531 31232.166016 268.296600 8.367455 71.548828 21.488895 1.000000e+37 1.000000e+37 0.000000
305161 268 6672.251953 41819.070312 31101.804688 336.672424 168.747543 103.780327 16.254358 1.000000e+37 1.000000e+37 0.000000
305162 268 6368.842773 41406.761719 31113.626953 191.065186 -206.201126 -245.536148 15.578775 1.000000e+37 1.000000e+37 0.000000
305163 268 6416.975098 42137.734375 30881.328125 224.834961 -150.020294 -300.220520 15.571264 1.000000e+37 1.000000e+37 0.000000
305164 268 6675.228027 41690.746094 31068.464844 132.608078 105.163208 -72.378113 19.304436 -9.714177e+00 -1.026604e+01 0.000147
305165 268 6432.013184 42009.453125 30705.478516 185.886246 -222.046509 -216.763885 16.932550 1.000000e+37 1.000000e+37 0.000000
