#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
386037 868 34501.734375 46090.992188 61137.808594 -148.948349 -56.360752 -212.037369 213.662048 -2.140800e+01 -2.189009e+01 4.389126
386038 868 34650.066406 46191.468750 61166.085938 -270.175415 -24.662521 -399.568451 88.409050 -1.892981e+01 -1.928171e+01 0.217595
386039 868 34295.210938 46105.800781 61056.792969 -178.118408 -99.621170 -197.580017 55.119606 -1.655884e+01 -1.718605e+01 0.053320
386040 868 34535.894531 46223.660156 60875.562500 -79.315826 30.424835 -191.468018 56.594780 -1.492275e+01 -1.555486e+01 0.013766
386041 868 34737.781250 46142.136719 61027.976562 -166.916397 -8.056938 -282.888550 42.894638 -1.541601e+01 -1.589167e+01 0.013515
386042 868 34341.808594 45898.750000 61214.261719 -207.804855 -44.935513 -383.810089 42.941677 -1.302829e+01 -1.367969e+01 0.002705
386043 868 34637.753906 46171.628906 60995.882812 -219.034286 82.862610 -340.491791 45.013779 -1.276339e+01 -1.334241e+01 0.001372
386044 868 34780.042969 46285.902344 61163.742188 -199.839249 -97.136368 -203.468887 35.970592 -1.483173e+01 -1.558939e+01 0.021960
386045 868 34443.929688 46044.160156 61124.976562 -362.786804 -175.017868 -431.041565 38.037132 -1.049650e+01 -1.104338e+01 0.000245
386046 868 34230.246094 46285.785156 60986.574219 -297.132660 -33.855747 -256.985504 33.013470 -1.345658e+01 -1.408077e+01 0.003196
386047 868 34366.910156 46027.136719 61173.894531 -75.717773 28.336676 -125.730797 34.575302 -1.342477e+01 -1.410173e+01 0.004647
386048 868 34724.593750 46155.242188 61011.726562 -154.869537 -8.589955 -250.414902 34.450562 -1.238044e+01 -1.301778e+01 0.001503
386049 868 34326.492188 46065.089844 61265.312500 -64.946747 5.503854 -186.169769 32.724060 -1.250099e+01 -1.316714e+01 0.002129
386050 868 34485.457031 46172.664062 61303.390625 -286.507202 -237.341980 -297.916870 25.184576 1.000000e+37 1.000000e+37 0.000000
386051 868 34430.730469 45853.855469 61214.148438 -119.867012 -198.549118 -147.409225 29.841961 -1.104182e+01 -1.160561e+01 0.000375
386052 868 34461.664062 45962.542969 61222.414062 -99.357048 -241.764603 -80.665802 26.378000 -1.028064e+01 -1.076936e+01 0.000125
386053 868 34453.753906 45934.238281 61203.066406 -89.077629 -242.776703 -127.751816 24.507622 1.000000e+37 1.000000e+37 0.000000
386054 868 34577.929688 45947.843750 61100.101562 -345.575867 28.312418 -221.147110 25.222067 -9.955261e+00 -1.053151e+01 0.000210
386055 868 34632.203125 46119.578125 60983.113281 -347.203888 -156.816803 -118.412453 21.889040 1.000000e+37 1.000000e+37 0.000000
386056 868 34262.824219 46089.671875 61051.527344 -270.636688 -167.157669 -240.205704 23.505394 1.000000e+37 1.000000e+37 0.000000
386057 868 34629.328125 46075.859375 61126.328125 -424.899719 -134.264832 -159.291245 17.559404 1.000000e+37 1.000000e+37 0.000000
386058 868 34368.527344 46080.285156 60963.148438 -99.103233 73.975395 -321.208862 18.821251 1.000000e+37 1.000000e+37 0.000000
386059 868 34507.941406 46162.496094 61103.761719 -115.577652 -248.306229 -120.712662 17.090590 -1.300726e+01 -1.381339e+01 0.004722
386060 868 34611.632812 46096.214844 61060.085938 -193.501877 136.930695 -405.525269 19.194229 1.000000e+37 1.000000e+37 0.000000
386061 868 34202.832031 46182.000000 60928.472656 -138.057953 -112.934395 -69.444374 18.148516 1.000000e+37 1.000000e+37 0.000000
386062 868 34434.148438 46008.453125 60973.757812 -136.426758 -188.232971 -129.076981 22.113377 1.000000e+37 1.000000e+37 0.000000
386063 868 34570.101562 46073.343750 61210.472656 -205.507675 -108.989861 -110.810745 25.599798 -1.134830e+01 -1.200167e+01 0.000747
386064 868 34316.226562 46263.312500 61157.921875 -204.506073 -179.088837 -131.593719 19.793123 1.000000e+37 1.000000e+37 0.000000
386065 868 34454.500000 45992.792969 61204.984375 -134.168579 -262.946320 -13.227666 18.338167 -8.223612e+00 -8.795823e+00 0.000048
386066 868 34484.242188 46117.445312 61245.378906 -231.323547 -49.648674 -483.573486 16.774179 1.000000e+37 1.000000e+37 0.000000
386067 868 34535.746094 46059.261719 61107.476562 4.784323 -316.532166 -140.836472 20.907787 1.000000e+37 1.000000e+37 0.000000
386068 868 34638.664062 46112.531250 61076.609375 -414.292328 -122.002296 -208.751297 16.891872 1.000000e+37 1.000000e+37 0.000000
386069 868 34414.351562 46104.093750 61127.968750 -207.513229 216.176880 -140.750702 20.097054 -8.584538e+00 -9.157535e+00 0.000068
386070 868 34329.679688 46219.242188 61049.335938 70.257111 19.641670 -226.156677 12.129509 1.000000e+37 1.000000e+37 0.000000
386071 868 34445.371094 46173.371094 61157.558594 -45.615379 42.495075 -358.379944 22.860327 -9.333481e+00 -9.882081e+00 0.000095
386072 868 34505.468750 45935.847656 61300.535156 38.670895 -26.013937 -203.693298 16.196959 1.000000e+37 1.000000e+37 0.000000
386073 868 34425.421875 45970.449219 60943.109375 -37.097382 -119.719719 -352.152435 16.444237 1.000000e+37 1.000000e+37 0.000000
386074 868 34788.632812 46101.214844 61284.582031 -133.167587 -168.115311 -92.912277 16.651276 1.000000e+37 1.000000e+37 0.000000
