#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
461016 2739 14238.759766 9033.603516 40720.750000 -131.868546 231.400146 -196.813461 134.032562 -2.030368e+01 -2.069756e+01 0.941717
461018 2739 14127.734375 9003.827148 40622.656250 -134.849792 327.749664 -215.927505 36.848503 -1.127522e+01 -1.178552e+01 0.000292
461019 2739 14079.474609 8984.522461 40627.957031 -120.243912 154.416794 -193.281570 24.273712 1.000000e+37 1.000000e+37 0.000000
461020 2739 14236.429688 9134.992188 40789.144531 -173.911057 309.593201 -267.234650 25.253519 1.000000e+37 1.000000e+37 0.000000
461022 2739 14212.573242 8960.816406 40641.816406 -178.964569 219.414017 -152.947021 26.764086 -1.084238e+01 -1.144577e+01 0.000396
461023 2739 14203.205078 8962.758789 40705.492188 -122.547546 234.046616 -31.744226 19.581944 1.000000e+37 1.000000e+37 0.000000
461024 2739 14201.774414 9087.931641 40588.273438 -95.171112 270.353943 -146.853500 17.914469 1.000000e+37 1.000000e+37 0.000000
461026 2739 14357.696289 9018.304688 40690.738281 -176.483505 324.740021 -142.337555 19.463011 1.000000e+37 1.000000e+37 0.000000
461027 2739 14379.924805 9057.607422 40763.929688 -157.311722 338.673706 -200.663040 16.170218 1.000000e+37 1.000000e+37 0.000000
461028 2739 14218.122070 9193.181641 40769.941406 -65.382271 129.120987 -272.070557 17.635847 1.000000e+37 1.000000e+37 0.000000
461029 2739 14259.422852 9128.495117 40841.070312 -172.069275 289.834656 -253.804825 17.184740 1.000000e+37 1.000000e+37 0.000000
461030 2739 14131.047852 9052.890625 40630.011719 -143.757431 279.678131 -132.911880 19.348587 1.000000e+37 1.000000e+37 0.000000
461032 2739 14116.277344 9095.583008 40664.339844 -82.911949 221.516098 -210.970612 21.333763 -9.610598e+00 -1.022491e+01 0.000158
461036 2739 14249.811523 9173.611328 40757.718750 -120.551331 163.873657 -278.148499 13.048528 1.000000e+37 1.000000e+37 0.000000
461037 2739 14242.506836 9044.182617 40646.988281 -166.115448 172.559616 -291.146698 18.200699 1.000000e+37 1.000000e+37 0.000000
461038 2739 14021.246094 9012.012695 40594.722656 -93.614395 210.057190 -151.118668 13.372878 1.000000e+37 1.000000e+37 0.000000
461039 2739 14211.999023 9045.112305 40782.808594 13.652654 183.108124 -234.241119 17.085232 1.000000e+37 1.000000e+37 0.000000
461040 2739 14232.714844 8931.614258 40635.105469 -160.056198 213.606918 -61.294395 13.379295 1.000000e+37 1.000000e+37 0.000000
461041 2739 14095.227539 8996.647461 40682.878906 -230.883362 270.052734 -179.451614 13.299753 1.000000e+37 1.000000e+37 0.000000
461042 2739 14105.957031 9093.193359 40675.785156 -128.405289 300.541290 -147.957230 13.256480 1.000000e+37 1.000000e+37 0.000000
461044 2739 14227.111328 9152.178711 40728.878906 -44.169292 87.712860 -173.698151 10.491496 1.000000e+37 1.000000e+37 0.000000
461045 2739 14044.579102 8982.579102 40616.441406 -129.907303 165.140167 -188.441574 12.188231 1.000000e+37 1.000000e+37 0.000000
461046 2739 14250.514648 8984.560547 40816.031250 -35.197521 217.199051 -126.334679 11.222379 1.000000e+37 1.000000e+37 0.000000
461047 2739 14244.479492 9027.356445 40754.511719 -7.410807 177.199341 -96.057426 13.312564 1.000000e+37 1.000000e+37 0.000000
461048 2739 14102.251953 9167.548828 40656.468750 -122.059769 197.109650 -239.806442 13.670009 1.000000e+37 1.000000e+37 0.000000
461049 2739 14251.259766 8903.966797 40606.375000 -205.190704 280.239136 -186.080444 10.418466 1.000000e+37 1.000000e+37 0.000000
461050 2739 14097.947266 9009.340820 40618.281250 -128.274689 332.644196 -207.425873 12.391715 1.000000e+37 1.000000e+37 0.000000
461051 2739 14222.855469 8954.589844 40733.519531 -85.037155 284.187256 -291.670807 9.031302 1.000000e+37 1.000000e+37 0.000000
461052 2739 14207.278320 9099.423828 40781.875000 -136.357544 104.622108 -164.019821 8.136732 1.000000e+37 1.000000e+37 0.000000
461053 2739 14252.839844 9068.807617 40766.328125 -203.652893 333.613647 -129.863678 10.278652 1.000000e+37 1.000000e+37 0.000000
468310 3065 16265.899414 7495.743652 39071.531250 -87.885315 178.918335 -158.827499 148.348602 -2.093217e+01 -2.125171e+01 1.256348
468311 3065 16239.320312 7526.456543 39116.570312 -117.300880 343.133057 -278.318054 38.118793 -1.045598e+01 -1.101839e+01 0.000252
468312 3065 16332.083008 7519.733398 39100.574219 -214.024628 304.995544 -109.641220 33.877537 -1.099531e+01 -1.146075e+01 0.000204
468313 3065 16204.288086 7498.230957 39096.433594 -79.573654 155.048676 -168.025131 32.572731 -1.518559e+01 -1.576597e+01 0.009648
468314 3065 16236.902344 7269.818848 39024.644531 -161.328125 249.106918 -66.918648 19.475677 1.000000e+37 1.000000e+37 0.000000
468315 3065 16266.569336 7517.215332 39053.121094 -100.481949 -28.020084 -122.540863 28.688257 -1.266836e+01 -1.326676e+01 0.001162
468316 3065 16440.427734 7626.242188 39037.128906 -227.643997 153.237564 -115.443649 17.439417 1.000000e+37 1.000000e+37 0.000000
468317 3065 16208.320312 7315.311523 39088.066406 -163.261597 153.361710 -191.955475 18.639433 1.000000e+37 1.000000e+37 0.000000
468318 3065 16180.776367 7540.019531 39120.250000 2.385322 263.133698 -247.779892 17.578615 1.000000e+37 1.000000e+37 0.000000
