#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
408565 1225 70609.828125 68989.007812 69815.171875 191.761993 -157.497955 -130.415146 187.629517 -2.087004e+01 -2.133584e+01 2.518358
408566 1225 70764.546875 68684.523438 69654.460938 84.500320 -106.625793 -101.216820 167.142242 -2.109643e+01 -2.147566e+01 2.008979
408567 1225 70444.632812 69023.203125 69905.414062 75.757439 -148.025696 -156.195633 25.910959 -8.906758e+00 -9.467712e+00 0.000077
408568 1225 70526.835938 69170.351562 69836.640625 144.450943 -88.379616 -181.197113 22.981543 1.000000e+37 1.000000e+37 0.000000
408569 1225 70645.578125 68939.015625 69934.429688 310.303772 -72.678436 -60.548882 23.608543 -8.692564e+00 -9.263602e+00 0.000072
408570 1225 70613.796875 69024.429688 69996.281250 174.411469 -25.572708 -123.213509 16.329542 1.000000e+37 1.000000e+37 0.000000
408571 1225 70765.093750 68693.187500 69591.296875 204.562820 -144.555618 84.233498 17.546068 1.000000e+37 1.000000e+37 0.000000
408572 1225 70647.460938 68610.859375 69611.273438 51.732414 -25.348907 -110.669601 15.910357 1.000000e+37 1.000000e+37 0.000000
408573 1225 70665.289062 69031.648438 69868.179688 267.007141 -29.903530 -171.834595 22.616182 -9.026404e+00 -9.586461e+00 0.000086
408574 1225 70666.250000 69013.757812 69814.625000 342.142456 -157.929016 6.812396 18.039295 -1.004992e+01 -1.066834e+01 0.000215
408575 1225 70529.429688 68956.234375 69721.804688 166.674118 -188.242462 -62.559513 21.509035 1.000000e+37 1.000000e+37 0.000000
408576 1225 70728.039062 68772.148438 69606.734375 28.919018 -35.718399 6.602434 14.485919 1.000000e+37 1.000000e+37 0.000000
408577 1225 70504.257812 68970.414062 69862.460938 229.953903 -61.687630 -44.573402 15.014825 1.000000e+37 1.000000e+37 0.000000
408578 1225 70542.281250 68933.367188 69900.265625 221.779724 -297.651581 -53.345493 14.070046 1.000000e+37 1.000000e+37 0.000000
408579 1225 70652.000000 68815.867188 69773.445312 65.849953 -82.508728 -15.970635 9.040494 1.000000e+37 1.000000e+37 0.000000
408580 1225 70712.492188 68976.648438 69782.812500 176.189102 -277.308258 -132.500000 19.901733 1.000000e+37 1.000000e+37 0.000000
408581 1225 70605.460938 68931.750000 69825.437500 78.115631 -12.682984 -150.312424 16.667934 1.000000e+37 1.000000e+37 0.000000
408582 1225 70865.289062 68678.710938 69714.750000 93.486404 -152.199722 8.680889 12.246912 1.000000e+37 1.000000e+37 0.000000
408583 1225 70552.015625 68919.773438 69874.109375 142.878799 -195.758713 -217.364426 16.932356 1.000000e+37 1.000000e+37 0.000000
408584 1225 70530.109375 69126.750000 69785.960938 138.189423 -120.175171 -252.894516 10.146894 1.000000e+37 1.000000e+37 0.000000
408585 1225 70653.328125 68938.570312 69759.007812 230.959625 -90.268158 21.943293 12.761243 1.000000e+37 1.000000e+37 0.000000
408586 1225 70595.335938 68955.960938 69759.125000 65.684029 -287.500031 1.795623 11.506228 1.000000e+37 1.000000e+37 0.000000
408587 1225 70573.164062 69025.242188 69883.484375 287.587708 -21.655516 -180.408112 13.027235 1.000000e+37 1.000000e+37 0.000000
408588 1225 70875.179688 68621.593750 69659.437500 -37.807907 -59.778881 -113.362183 9.733205 1.000000e+37 1.000000e+37 0.000000
408589 1225 70624.382812 68901.265625 69774.335938 340.762939 -138.998459 -77.755867 11.539031 1.000000e+37 1.000000e+37 0.000000
408590 1225 70759.781250 68600.101562 69591.382812 83.020370 37.533909 -159.765015 11.222806 1.000000e+37 1.000000e+37 0.000000
408591 1225 70578.218750 68976.671875 69814.929688 389.996277 59.098179 -121.398422 14.315000 1.000000e+37 1.000000e+37 0.000000
408592 1225 70617.539062 69051.507812 69963.742188 182.441086 -15.563312 -154.002930 6.976914 1.000000e+37 1.000000e+37 0.000000
408593 1225 70568.203125 68901.164062 69627.187500 186.573532 -207.382309 25.403301 6.732255 1.000000e+37 1.000000e+37 0.000000
408594 1225 70552.359375 69049.734375 69870.960938 214.819534 -223.390137 -214.717850 7.845015 -9.373992e+00 -1.010062e+01 0.000114
614784 23093 69858.578125 69076.789062 70554.070312 208.222305 -101.053223 -130.254761 66.555847 -1.744838e+01 -1.777661e+01 0.042714
614785 23093 69845.585938 69153.703125 70590.109375 218.407059 -146.337601 -98.155037 17.298790 1.000000e+37 1.000000e+37 0.000000
614786 23093 69825.335938 69096.679688 70512.179688 247.849213 -74.593468 -176.644638 16.255606 1.000000e+37 1.000000e+37 0.000000
614787 23093 69837.968750 69131.187500 70544.453125 203.519470 -103.293770 -84.504173 11.215370 1.000000e+37 1.000000e+37 0.000000
614788 23093 69826.664062 69080.656250 70497.289062 163.315582 -84.845032 -93.270996 10.120050 1.000000e+37 1.000000e+37 0.000000
635560 29225 70574.734375 69184.843750 70338.179688 113.491226 -151.874939 -179.237442 70.238716 -1.666247e+01 -1.713758e+01 0.037346
635561 29225 70637.718750 69171.953125 70401.921875 116.818497 -181.349533 -211.855759 9.769616 1.000000e+37 1.000000e+37 0.000000
635562 29225 70568.421875 69187.757812 70319.226562 132.176468 -170.899323 -209.349579 16.235285 -9.171991e+00 -9.714885e+00 0.000070
639464 30509 69735.593750 67350.273438 69673.867188 189.767349 -124.755981 -134.638947 60.465450 -1.564850e+01 -1.607336e+01 0.011620
639465 30509 69754.773438 67344.687500 69654.937500 153.821548 -113.938309 -141.345139 37.972569 -1.316347e+01 -1.360205e+01 0.001176
639466 30509 69739.695312 67406.429688 69682.281250 186.293900 -177.960693 -112.228416 16.262980 1.000000e+37 1.000000e+37 0.000000
639467 30509 69761.437500 67411.570312 69658.187500 168.643204 -169.387741 -117.734177 8.740945 1.000000e+37 1.000000e+37 0.000000
639468 30509 69711.031250 67283.203125 69676.976562 191.239105 -74.935608 -115.144096 8.694715 1.000000e+37 1.000000e+37 0.000000
644405 32183 69736.898438 70370.695312 69495.750000 130.843033 -159.378937 -98.988937 68.155479 -1.641707e+01 -1.681233e+01 0.027927
644406 32183 69810.976562 70365.882812 69543.664062 103.078728 -176.763016 -86.423386 11.789994 1.000000e+37 1.000000e+37 0.000000
647864 33386 70629.281250 67035.710938 69921.921875 166.100372 -116.628014 -152.284332 65.602921 -1.619363e+01 -1.658352e+01 0.013538
647865 33386 70685.695312 67018.414062 69921.585938 197.343307 -120.498360 -129.218323 9.096358 1.000000e+37 1.000000e+37 0.000000
647866 33386 70616.390625 67084.218750 69910.679688 126.777588 -163.947418 -162.839371 9.341917 1.000000e+37 1.000000e+37 0.000000
649439 33916 72533.984375 68383.789062 71579.507812 167.629166 -160.825638 -79.470589 60.988281 -1.590316e+01 -1.640321e+01 0.020589
649440 33916 72527.937500 68374.671875 71563.031250 162.599533 -146.629761 -135.366135 16.993677 -9.007882e+00 -9.573851e+00 0.000090
652523 35010 69625.359375 70902.859375 69390.992188 115.996727 -153.419189 -81.878502 62.199917 -1.631952e+01 -1.678062e+01 0.025522
655260 35970 70139.062500 69770.906250 69168.476562 138.461258 -166.845871 -88.390686 61.710670 -1.533960e+01 -1.588282e+01 0.013538
655261 35970 70122.414062 69727.648438 69162.031250 145.576111 -165.444214 -62.287643 15.675800 1.000000e+37 1.000000e+37 0.000000
655262 35970 70115.953125 69764.664062 69208.601562 136.001465 -175.660248 -83.273849 16.761242 1.000000e+37 1.000000e+37 0.000000
655263 35970 70110.382812 69797.039062 69110.578125 77.297615 -213.913315 -87.813171 8.639828 1.000000e+37 1.000000e+37 0.000000
691222 50481 70028.578125 70352.976562 71590.789062 144.464172 -106.515984 -84.403389 55.792858 -1.508834e+01 -1.557690e+01 0.008805
697185 53178 70170.445312 69431.617188 68018.703125 122.705399 -177.766525 -131.681183 38.100994 1.000000e+37 1.000000e+37 0.000000
697186 53178 70098.375000 69413.335938 67968.023438 139.117447 -201.133179 -103.872581 33.013680 -1.030175e+01 -1.083691e+01 0.000209
697187 53178 70159.851562 69428.656250 68026.609375 160.621902 -173.481140 -115.479500 37.335632 1.000000e+37 1.000000e+37 0.000000
697188 53178 70059.867188 69411.593750 67970.968750 140.370651 -176.040100 -99.160416 9.599083 1.000000e+37 1.000000e+37 0.000000
698075 53585 70462.203125 67572.765625 68224.914062 197.350693 -134.442337 -151.943771 56.346539 -1.407421e+01 -1.462827e+01 0.005739
702717 55695 71831.976562 68191.007812 69719.218750 121.397934 -157.564713 -141.132645 45.546436 -1.312551e+01 -1.353897e+01 0.001498
702718 55695 71812.539062 68189.625000 69715.445312 111.131630 -165.766891 -98.934456 31.510496 -8.849541e+00 -9.407237e+00 0.000071
702719 55695 71852.203125 68207.453125 69719.156250 117.064468 -169.390472 -107.725349 29.682081 1.000000e+37 1.000000e+37 0.000000
702720 55695 71843.648438 68220.101562 69734.414062 95.443237 -124.889091 -169.823822 13.272293 1.000000e+37 1.000000e+37 0.000000
702721 55695 71833.226562 68185.554688 69747.328125 138.322952 -119.307915 -153.172745 11.499070 1.000000e+37 1.000000e+37 0.000000
722643 65451 70312.031250 68660.484375 69726.015625 246.665665 -61.660595 -123.060883 49.061058 -1.296489e+01 -1.347532e+01 0.001319
722644 65451 70289.023438 68617.734375 69763.851562 217.301544 -65.935287 -117.431953 16.335724 1.000000e+37 1.000000e+37 0.000000
722645 65451 70361.843750 68673.226562 69724.789062 211.552872 -48.435600 -86.075287 11.172894 1.000000e+37 1.000000e+37 0.000000
724257 66286 73241.531250 67334.781250 69798.273438 204.682343 -206.860611 -110.950073 43.679131 -1.137284e+01 -1.193903e+01 0.000521
724258 66286 73219.906250 67300.429688 69815.882812 199.634201 -195.829758 -142.608124 34.196415 -1.086665e+01 -1.143581e+01 0.000339
724259 66286 73220.109375 67319.820312 69809.687500 186.073639 -214.902786 -81.199425 13.341997 1.000000e+37 1.000000e+37 0.000000
734640 71707 70626.359375 70610.242188 68262.742188 72.827972 -195.443436 -117.862938 49.962406 -1.310442e+01 -1.368516e+01 0.002093
738043 73533 70455.804688 69325.320312 71283.507812 118.218193 -154.434952 -109.876366 54.252628 -1.326516e+01 -1.391332e+01 0.003775
738044 73533 70452.304688 69334.257812 71272.406250 78.273682 -123.271172 -61.361607 13.181978 1.000000e+37 1.000000e+37 0.000000
762149 86740 70093.351562 70031.171875 69424.453125 137.819962 -159.425980 -107.452263 41.458851 -1.169320e+01 -1.222145e+01 0.000512
763954 87780 70429.570312 67798.218750 68596.304688 199.062134 -124.665543 -143.230545 43.381310 -1.262042e+01 -1.314610e+01 0.001181
766009 88928 70520.578125 70114.289062 68299.171875 78.008095 -185.152435 -120.911240 41.398746 -1.188360e+01 -1.226163e+01 0.000299
780372 97208 70157.015625 70211.117188 69489.296875 144.486420 -154.015030 -115.283279 39.593330 -1.036026e+01 -1.087329e+01 0.000152
780373 97208 70148.835938 70194.460938 69519.515625 146.401306 -182.345383 -131.397568 19.039274 1.000000e+37 1.000000e+37 0.000000
788963 102201 69340.039062 66254.054688 69522.218750 165.129501 -151.777451 -136.337402 35.467335 -8.893410e+00 -9.463464e+00 0.000086
807953 113490 70762.656250 70051.648438 67721.406250 79.586929 -197.861130 -129.234558 37.041588 1.000000e+37 1.000000e+37 0.000000
810811 115230 71389.117188 69523.054688 72207.085938 144.309006 -124.041130 -72.686577 29.734110 1.000000e+37 1.000000e+37 0.000000
810812 115230 71390.796875 69510.039062 72229.070312 128.288849 -135.308762 -84.868828 17.447588 1.000000e+37 1.000000e+37 0.000000
826764 125053 70880.968750 69824.101562 67380.859375 78.219337 -199.727432 -138.672913 32.230137 -8.947020e+00 -9.515454e+00 0.000088
831042 127722 70424.187500 69612.257812 68452.046875 160.015091 -163.263153 -104.229317 34.577324 1.000000e+37 1.000000e+37 0.000000
831043 127722 70427.187500 69630.507812 68488.593750 159.883331 -174.516769 -126.164597 19.425650 1.000000e+37 1.000000e+37 0.000000
831044 127722 70413.640625 69617.812500 68467.304688 178.319061 -186.526550 -128.386261 18.345284 1.000000e+37 1.000000e+37 0.000000
832756 128773 70266.015625 70002.125000 68844.734375 76.918976 -196.197159 -105.310814 27.536682 1.000000e+37 1.000000e+37 0.000000
832757 128773 70237.554688 69982.968750 68864.015625 88.668686 -175.006729 -120.848213 25.244928 1.000000e+37 1.000000e+37 0.000000
837788 131892 69928.640625 70036.648438 67248.625000 134.062134 -174.905533 -145.831894 32.426781 -8.934033e+00 -9.507127e+00 0.000094
837789 131892 69911.773438 70048.007812 67221.664062 143.802338 -173.642807 -152.583160 11.903598 1.000000e+37 1.000000e+37 0.000000
837790 131892 69936.359375 70054.664062 67245.187500 111.987854 -154.586014 -132.244904 11.636618 1.000000e+37 1.000000e+37 0.000000
855163 142879 70464.835938 68621.804688 69529.367188 176.855103 -151.582611 -32.798023 26.418608 1.000000e+37 1.000000e+37 0.000000
855164 142879 70456.070312 68586.632812 69495.601562 183.103745 -169.950653 -15.697659 21.546871 1.000000e+37 1.000000e+37 0.000000
857633 144446 69993.929688 70663.492188 71884.929688 133.850067 -93.693672 -74.074959 23.350370 -8.612975e+00 -9.186322e+00 0.000070
857634 144446 69991.617188 70695.757812 71899.531250 144.748215 -109.782242 -75.455223 20.998247 1.000000e+37 1.000000e+37 0.000000
857635 144446 69987.375000 70672.960938 71847.273438 152.814758 -105.679260 -72.096703 14.647617 1.000000e+37 1.000000e+37 0.000000
861843 147128 71104.687500 68176.195312 66861.445312 183.033554 -177.556290 -182.497696 33.742050 1.000000e+37 1.000000e+37 0.000000
869564 152085 71020.007812 68226.570312 67142.703125 163.194748 -181.009949 -171.649750 35.510143 -9.548593e+00 -1.012878e+01 0.000157
876891 156861 69551.890625 69041.117188 70899.710938 206.000092 -94.715912 -128.138779 26.143221 1.000000e+37 1.000000e+37 0.000000
876892 156861 69541.351562 69063.468750 70881.570312 193.304016 -115.058899 -141.570374 10.889331 1.000000e+37 1.000000e+37 0.000000
891496 166485 71752.515625 67877.820312 68372.515625 140.331207 -177.695450 -139.844666 25.314234 1.000000e+37 1.000000e+37 0.000000
897874 170792 69819.500000 70401.031250 68694.656250 122.638046 -169.599167 -100.699265 31.825356 -8.489428e+00 -9.058245e+00 0.000058
902136 173663 69828.984375 70211.921875 67971.234375 112.266144 -179.416183 -118.025108 24.268501 1.000000e+37 1.000000e+37 0.000000
902137 173663 69838.437500 70210.906250 67983.406250 103.371353 -204.901993 -119.253952 15.052585 1.000000e+37 1.000000e+37 0.000000
902449 173888 69567.125000 71072.609375 68343.242188 100.494125 -155.932938 -101.526932 20.132429 1.000000e+37 1.000000e+37 0.000000
902450 173888 69576.437500 71108.039062 68338.679688 86.763184 -171.333389 -111.562958 19.413637 1.000000e+37 1.000000e+37 0.000000
904360 175185 70699.234375 67916.484375 67506.257812 195.107986 -148.733734 -167.567719 24.440250 1.000000e+37 1.000000e+37 0.000000
904361 175185 70694.085938 67894.906250 67532.343750 181.371689 -157.098282 -174.671967 12.772732 1.000000e+37 1.000000e+37 0.000000
904362 175185 70693.539062 67922.617188 67517.039062 178.449951 -151.189331 -151.522278 12.348432 1.000000e+37 1.000000e+37 0.000000
907143 177042 70150.414062 69888.937500 69305.109375 144.010681 -157.942688 -115.613533 26.334373 1.000000e+37 1.000000e+37 0.000000
909725 178816 68569.445312 68731.601562 71633.132812 177.794556 -93.397896 -81.220627 28.490881 1.000000e+37 1.000000e+37 0.000000
926279 190390 70426.148438 68850.648438 67597.960938 120.899811 -190.365753 -137.912552 22.467163 1.000000e+37 1.000000e+37 0.000000
926280 190390 70384.890625 68811.601562 67602.156250 129.037323 -205.222031 -145.058350 19.857721 1.000000e+37 1.000000e+37 0.000000
940252 200493 69567.171875 71150.125000 71211.843750 166.847946 -77.176964 -78.984428 26.990015 1.000000e+37 1.000000e+37 0.000000
942021 201762 69993.875000 66481.015625 68302.937500 181.747940 -155.964920 -169.190186 26.513460 1.000000e+37 1.000000e+37 0.000000
942022 201762 69982.039062 66486.539062 68292.734375 175.269257 -138.937973 -171.347397 11.719794 1.000000e+37 1.000000e+37 0.000000
950039 207646 70152.367188 68372.398438 69753.335938 218.688126 -75.145264 -125.329407 29.560654 -8.844937e+00 -9.412574e+00 0.000079
951716 208876 70211.773438 70116.843750 69112.921875 168.879074 -166.286285 -92.297134 25.927254 1.000000e+37 1.000000e+37 0.000000
956962 212752 69502.359375 71182.195312 69004.343750 100.961739 -153.203613 -84.261093 27.423584 1.000000e+37 1.000000e+37 0.000000
956980 212764 70675.335938 69457.125000 70883.234375 139.023117 -138.577179 -140.089020 26.079523 1.000000e+37 1.000000e+37 0.000000
975858 226962 71251.046875 69110.804688 70933.898438 125.140137 -145.432678 -124.302139 21.485382 1.000000e+37 1.000000e+37 0.000000
975859 226962 71262.281250 69106.906250 70925.773438 123.570190 -145.440186 -114.264908 16.624279 1.000000e+37 1.000000e+37 0.000000
981504 231274 69558.375000 69010.117188 70685.257812 203.021896 -118.435143 -133.854797 24.663452 1.000000e+37 1.000000e+37 0.000000
985475 234311 69949.812500 69556.734375 70816.000000 194.209305 -127.921364 -120.375481 23.890900 1.000000e+37 1.000000e+37 0.000000
988830 236906 71430.882812 70274.187500 67310.750000 71.985016 -207.744568 -135.991974 24.670986 1.000000e+37 1.000000e+37 0.000000
988842 236917 71536.992188 66652.164062 69782.179688 179.076248 -122.605896 -160.704865 25.854357 1.000000e+37 1.000000e+37 0.000000
997010 243239 70803.078125 67328.875000 70112.093750 158.782974 -118.013046 -166.192078 25.489100 1.000000e+37 1.000000e+37 0.000000
997011 243239 70826.476562 67360.765625 70129.625000 143.845596 -127.076050 -155.042877 10.541451 1.000000e+37 1.000000e+37 0.000000
999436 245128 69466.390625 71191.351562 68673.109375 98.103783 -157.382446 -95.572975 24.438595 1.000000e+37 1.000000e+37 0.000000
1002360 247398 71547.195312 66263.273438 68733.765625 186.427689 -143.476105 -182.171982 25.945217 1.000000e+37 1.000000e+37 0.000000
1017749 259497 69615.218750 71043.398438 71106.781250 146.624191 -86.320702 -67.253357 18.710844 1.000000e+37 1.000000e+37 0.000000
1017750 259497 69622.140625 71074.757812 71108.195312 151.565918 -97.078140 -60.281593 15.581339 1.000000e+37 1.000000e+37 0.000000
1029314 268695 69581.085938 71367.734375 70305.468750 112.808723 -106.983833 -75.010483 24.377525 1.000000e+37 1.000000e+37 0.000000
1029315 268695 69570.250000 71374.710938 70290.921875 135.398422 -95.237511 -76.948349 12.066051 1.000000e+37 1.000000e+37 0.000000
1033391 271993 72385.109375 68341.796875 71662.617188 176.713547 -138.369370 -88.872108 24.865877 -8.624557e+00 -9.193532e+00 0.000066
1059145 292874 71343.929688 68944.679688 70772.367188 120.464020 -148.225296 -122.092293 20.018717 1.000000e+37 1.000000e+37 0.000000
1059146 292874 71337.007812 68938.218750 70780.796875 126.503197 -148.012970 -131.792847 14.782801 1.000000e+37 1.000000e+37 0.000000
1062717 295818 70611.843750 68459.320312 67538.703125 109.321732 -208.042084 -146.649811 20.086037 1.000000e+37 1.000000e+37 0.000000
1063949 296832 69582.992188 67163.695312 69933.429688 197.334000 -129.083420 -153.536499 19.265295 1.000000e+37 1.000000e+37 0.000000
1084794 314139 70870.328125 68226.046875 68417.859375 139.770737 -161.560455 -124.226105 22.982351 1.000000e+37 1.000000e+37 0.000000
1085427 314680 72070.554688 68856.890625 72362.937500 191.148407 -102.865540 -79.425522 19.659386 1.000000e+37 1.000000e+37 0.000000
1085428 314680 72077.085938 68805.078125 72378.593750 194.908920 -89.609337 -84.785866 14.432161 1.000000e+37 1.000000e+37 0.000000
1086060 315216 69089.695312 67673.156250 70761.031250 184.064774 -118.515450 -116.484131 23.134243 1.000000e+37 1.000000e+37 0.000000
1089463 318079 71279.882812 68035.343750 69180.750000 90.416992 -190.862244 -104.431946 24.608742 1.000000e+37 1.000000e+37 0.000000
1103882 330274 69676.179688 70653.171875 71020.398438 152.282104 -102.161766 -82.506050 22.732197 1.000000e+37 1.000000e+37 0.000000
1111575 336762 70688.656250 70389.367188 68015.734375 68.417336 -197.398972 -111.937469 20.282463 1.000000e+37 1.000000e+37 0.000000
1115584 340181 70075.976562 70137.593750 70185.828125 167.980988 -144.020386 -93.385574 21.950993 1.000000e+37 1.000000e+37 0.000000
1116371 340865 70043.000000 67958.968750 69616.609375 199.095688 -103.710922 -133.538605 23.195385 1.000000e+37 1.000000e+37 0.000000
1118894 343004 71084.296875 66150.906250 68809.171875 178.309998 -141.424454 -177.397614 20.733616 1.000000e+37 1.000000e+37 0.000000
1118895 343004 71059.882812 66139.523438 68807.484375 189.691284 -125.323357 -174.745514 9.782249 1.000000e+37 1.000000e+37 0.000000
