#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG
#subID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags
437418 63889.417969 11743.055664 5042.245117 145.874542 296.498077 -51.463585 14.581490 1.000000e+37 1.000000e+37
437419 63637.207031 11912.452148 5210.166992 120.063385 303.754608 -59.611469 15.533784 1.000000e+37 1.000000e+37
437420 63784.195312 11873.430664 5011.825195 47.917583 382.260681 112.059250 15.852438 1.000000e+37 1.000000e+37
437421 63504.628906 11881.217773 5172.134277 275.678741 256.916504 36.512363 14.093467 1.000000e+37 1.000000e+37
437422 63741.132812 11895.538086 5145.008301 114.911560 317.969360 -46.791153 17.444857 1.000000e+37 1.000000e+37
437423 63798.605469 11844.013672 4936.225586 134.578583 289.024902 266.273132 15.110993 1.000000e+37 1.000000e+37
437424 63558.546875 12019.821289 5250.682129 91.671036 221.279282 47.166420 13.739820 1.000000e+37 1.000000e+37
437425 63683.550781 11917.041992 5025.723145 103.333321 199.282120 286.460205 12.832835 1.000000e+37 1.000000e+37
437426 63793.949219 11902.908203 4987.419922 218.012115 96.961479 139.920624 17.570860 1.000000e+37 1.000000e+37
437427 63675.738281 12024.213867 4945.195312 117.592354 335.618805 138.666443 13.760516 1.000000e+37 1.000000e+37
437428 63678.511719 11894.887695 5083.865234 6.608295 335.513184 171.473053 17.313053 1.000000e+37 1.000000e+37
437429 63634.734375 12008.511719 5118.188965 43.665409 252.606964 251.247757 13.689210 1.000000e+37 1.000000e+37
437430 63697.433594 11843.415039 5074.077148 56.874451 173.383606 297.439362 10.788061 1.000000e+37 1.000000e+37
437431 63591.222656 11954.808594 5109.455078 221.814148 130.143326 19.041170 13.100182 1.000000e+37 1.000000e+37
437432 63752.585938 11825.885742 5249.133301 150.151627 288.056732 178.192703 8.790337 1.000000e+37 1.000000e+37
437433 63692.984375 11960.304688 4930.833496 103.916046 359.889893 162.910446 11.187642 1.000000e+37 1.000000e+37
437434 63543.109375 11986.909180 5262.688965 60.694042 243.374390 83.350006 10.325551 1.000000e+37 1.000000e+37
437435 63863.187500 11952.897461 5120.776367 58.758274 184.037033 103.090057 11.878932 1.000000e+37 1.000000e+37
437436 63843.148438 11973.267578 5075.920898 -5.901715 285.299805 244.132278 7.438798 1.000000e+37 1.000000e+37
437437 63829.917969 11810.828125 5102.983398 166.811798 356.944031 158.193680 8.728541 1.000000e+37 1.000000e+37
437438 63879.851562 11809.263672 5054.247559 107.741150 335.331787 -20.950939 10.867705 1.000000e+37 1.000000e+37
437439 63832.871094 11944.942383 4978.895996 6.866263 282.582733 251.003174 8.788115 1.000000e+37 1.000000e+37
437440 63743.578125 11912.951172 5213.849121 238.589539 83.361069 104.788765 12.551973 1.000000e+37 1.000000e+37
437441 63646.808594 11982.355469 5101.769043 135.468018 252.654663 218.857727 13.725650 1.000000e+37 1.000000e+37
437442 63754.820312 11868.932617 4987.416992 43.942886 241.698669 168.528503 10.867597 1.000000e+37 1.000000e+37
437443 63631.035156 11983.464844 5282.196777 265.518860 184.909073 175.379974 8.701957 1.000000e+37 1.000000e+37
437444 63831.457031 11923.439453 5293.804688 200.722076 342.128632 51.492153 8.972820 1.000000e+37 1.000000e+37
453289 65954.453125 13440.339844 5423.968262 99.539017 140.941315 35.498951 151.855957 -2.000551e+01 -2.051084e+01
453290 66068.601562 13340.167969 5639.344727 21.026693 210.257965 74.357140 112.321442 -1.926799e+01 -1.971774e+01
453291 65852.710938 13614.780273 5390.661621 38.487560 169.358047 186.128128 46.669579 -1.225407e+01 -1.289119e+01
453292 66140.359375 13334.015625 5710.550293 47.815231 103.824608 -31.976175 40.714458 -1.241918e+01 -1.299919e+01
453293 65905.804688 13561.361328 5457.322754 46.757256 132.038620 56.351601 37.213978 -1.288272e+01 -1.353662e+01
453294 65899.445312 13608.312500 5513.879883 103.160027 237.360535 143.764160 24.659328 1.000000e+37 1.000000e+37
453295 65956.695312 13369.470703 5376.983887 111.958458 66.138580 73.579048 31.973036 -1.096417e+01 -1.156790e+01
453296 66034.296875 13396.935547 5722.728027 5.079844 142.568436 102.024216 22.670773 -8.403782e+00 -8.952382e+00
453297 65979.546875 13438.411133 5414.198242 114.892075 184.050903 237.556656 33.140564 -1.030729e+01 -1.089826e+01
453298 66085.539062 13273.410156 5523.087402 25.307329 231.189850 245.082291 19.417347 1.000000e+37 1.000000e+37
453299 66036.523438 13467.204102 5609.014160 -17.579370 256.396515 93.527237 16.690262 1.000000e+37 1.000000e+37
453300 65875.781250 13545.836914 5507.231934 10.610569 118.992508 202.751190 17.704512 1.000000e+37 1.000000e+37
453301 65962.500000 13327.892578 5730.051270 47.093838 311.185455 126.315895 12.637460 1.000000e+37 1.000000e+37
453302 65807.328125 13648.865234 5448.850586 46.371113 187.844009 158.534958 13.189512 1.000000e+37 1.000000e+37
453303 65942.757812 13443.923828 5404.849609 87.830284 102.088127 -192.905930 23.620213 -9.011384e+00 -9.583288e+00
453304 66041.289062 13346.824219 5720.745605 -8.757047 141.244949 99.073524 16.248505 1.000000e+37 1.000000e+37
453305 65981.601562 13353.072266 5470.078613 2.356387 350.120880 17.262396 13.787159 1.000000e+37 1.000000e+37
453306 65957.148438 13502.676758 5457.707031 -32.520432 239.876144 45.227436 13.729400 1.000000e+37 1.000000e+37
453307 65972.773438 13298.235352 5477.747070 13.839381 335.300415 9.901107 9.648012 1.000000e+37 1.000000e+37
453308 66057.593750 13382.645508 5674.456543 164.386734 77.924088 -55.787041 12.146076 1.000000e+37 1.000000e+37
453309 66145.273438 13294.734375 5661.019043 56.969006 116.344086 -51.252151 12.485555 1.000000e+37 1.000000e+37
453310 65909.609375 13639.357422 5460.456543 126.281075 299.793732 105.397667 12.960059 1.000000e+37 1.000000e+37
453311 66011.085938 13334.424805 5519.736328 174.446365 174.195328 -63.697247 10.773229 1.000000e+37 1.000000e+37
453312 65912.179688 13457.293945 5333.447266 158.368149 31.413469 94.557556 14.019738 1.000000e+37 1.000000e+37
453313 66049.046875 13334.647461 5605.365723 132.563156 250.751465 13.988043 12.445106 1.000000e+37 1.000000e+37
453314 65986.867188 13425.880859 5580.239258 -0.888133 260.102783 127.405563 10.966221 1.000000e+37 1.000000e+37
453315 65927.351562 13618.936523 5508.512695 145.699265 217.820587 105.620445 9.363615 1.000000e+37 1.000000e+37
453316 65818.664062 13502.643555 5508.937500 73.878799 97.678940 16.056021 8.549226 1.000000e+37 1.000000e+37
453317 65982.218750 13508.596680 5485.837402 -15.805976 324.239258 -5.176604 7.825514 1.000000e+37 1.000000e+37
453318 65781.531250 13597.202148 5493.433105 161.027725 74.088905 167.847672 6.640822 1.000000e+37 1.000000e+37
453319 65813.851562 13597.049805 5499.267090 79.774353 99.400726 -18.099623 9.721622 1.000000e+37 1.000000e+37
453320 65927.929688 13463.897461 5522.745605 171.226822 229.020920 -13.386220 9.394230 1.000000e+37 1.000000e+37
453321 66117.726562 13376.306641 5606.429688 47.982018 234.577881 139.259766 11.923786 1.000000e+37 1.000000e+37
453322 65785.453125 13535.342773 5546.431641 -37.111134 172.654434 134.441864 6.671612 1.000000e+37 1.000000e+37
453323 65894.390625 13473.296875 5559.357910 18.774166 182.706741 -45.356384 9.111375 1.000000e+37 1.000000e+37
488631 63035.656250 11964.989258 3754.656250 68.247002 109.131859 131.002823 115.745003 -1.941078e+01 -1.992625e+01
488632 63055.343750 11957.836914 3752.943604 8.564176 153.828461 146.564514 60.741398 -1.813322e+01 -1.842907e+01
488633 62944.500000 12052.759766 3763.796875 170.332687 124.907516 73.946503 28.530245 1.000000e+37 1.000000e+37
488634 63093.070312 11923.435547 3708.770020 124.462234 148.129623 66.222855 17.945980 -1.241410e+01 -1.272414e+01
488635 63077.238281 11759.831055 3803.330811 108.269440 132.725449 131.878906 24.491755 -9.725490e+00 -1.027103e+01
488636 63095.554688 11941.577148 3831.975342 115.672958 128.569046 -3.780414 16.133223 1.000000e+37 1.000000e+37
488637 63082.890625 11947.692383 3732.272949 59.342571 192.694031 139.190582 12.972561 1.000000e+37 1.000000e+37
488638 62949.750000 11911.100586 3821.033447 90.659088 25.824959 129.745438 16.830206 1.000000e+37 1.000000e+37
488639 63051.835938 12082.692383 3644.582031 23.972427 208.720474 121.493187 11.150496 1.000000e+37 1.000000e+37
488640 63093.203125 11816.478516 3794.350098 45.970997 156.706314 139.340393 14.910679 1.000000e+37 1.000000e+37
488641 63051.593750 11803.723633 3741.566162 96.063637 178.796555 177.827469 10.908963 1.000000e+37 1.000000e+37
488642 62996.761719 12025.988281 3755.454102 228.706573 100.678047 123.755356 13.671514 1.000000e+37 1.000000e+37
488643 63136.519531 12024.625977 3794.708984 68.433464 172.943878 31.973427 12.227902 1.000000e+37 1.000000e+37
488644 62981.273438 11898.200195 3708.327637 75.043190 42.626556 98.503662 9.891921 1.000000e+37 1.000000e+37
488645 63051.050781 11915.384766 3814.835449 176.680191 84.146027 219.082306 11.005567 1.000000e+37 1.000000e+37
488646 63103.132812 11919.800781 3693.730469 -63.712112 54.829006 177.159637 8.679047 1.000000e+37 1.000000e+37
488647 63115.394531 11953.238281 3674.554932 -50.576508 45.329208 166.537064 8.105144 1.000000e+37 1.000000e+37
488648 63102.679688 12087.476562 3780.716309 -18.732073 80.634399 84.143333 8.258412 1.000000e+37 1.000000e+37
493402 65397.953125 13094.484375 5515.048828 75.413734 182.380188 102.364029 138.676041 -1.996507e+01 -2.041149e+01
493403 65328.500000 13142.255859 5595.598145 133.269302 253.469574 122.588478 43.346188 -1.467540e+01 -1.504010e+01
493404 65408.667969 13110.656250 5541.583496 31.575607 83.444435 -59.995960 20.802637 -8.479856e+00 -9.050179e+00
493405 65422.843750 13002.918945 5574.832031 107.613136 214.197296 248.981323 12.325004 1.000000e+37 1.000000e+37
493406 65518.425781 13034.860352 5473.645508 70.185303 109.456329 240.954056 11.829967 1.000000e+37 1.000000e+37
493407 65393.554688 13157.164062 5498.167480 147.236359 264.884918 23.291769 13.272108 1.000000e+37 1.000000e+37
493408 65370.820312 13076.125000 5443.575684 60.898876 143.401245 10.791604 11.899689 1.000000e+37 1.000000e+37
493409 65287.878906 13106.307617 5600.766602 108.415184 279.255676 151.591660 11.476662 1.000000e+37 1.000000e+37
493410 65506.574219 13077.788086 5485.002441 77.359581 132.500366 157.186768 14.217912 1.000000e+37 1.000000e+37
493411 65328.195312 13081.207031 5525.606445 55.742924 67.829704 146.960648 10.815540 1.000000e+37 1.000000e+37
504463 62498.652344 11476.225586 3265.262695 75.124397 122.726395 126.449188 107.100945 -1.917473e+01 -1.954336e+01
504464 62428.546875 11317.632812 3293.699219 98.829727 229.872177 72.778595 82.237343 -1.807840e+01 -1.843127e+01
504465 62427.867188 11310.390625 3280.574707 35.024113 239.776016 110.691948 42.356441 -1.569121e+01 -1.581322e+01
504466 62515.148438 11513.796875 3246.396484 153.987076 161.539719 224.381378 36.603489 -1.004282e+01 -1.062014e+01
504467 62407.683594 11354.568359 3316.083008 56.093922 103.111969 61.570641 25.774948 1.000000e+37 1.000000e+37
504468 62434.937500 11361.949219 3234.241943 95.503448 241.581635 121.653275 23.066031 1.000000e+37 1.000000e+37
504469 62365.046875 11305.693359 3348.106934 64.584938 303.952576 40.659775 13.872138 1.000000e+37 1.000000e+37
504470 62469.320312 11414.769531 3326.310059 169.735901 93.685341 117.073891 10.414984 1.000000e+37 1.000000e+37
504471 62529.484375 11407.667969 3307.464111 17.707863 94.134758 117.097496 15.919363 1.000000e+37 1.000000e+37
504472 62476.246094 11515.491211 3239.906982 137.866760 188.349609 142.433258 16.074835 1.000000e+37 1.000000e+37
504473 62528.359375 11419.516602 3188.923096 93.188210 82.503754 169.493378 12.770035 1.000000e+37 1.000000e+37
504474 62536.554688 11432.363281 3251.728516 73.282173 204.041138 167.223450 12.833682 1.000000e+37 1.000000e+37
504475 62552.761719 11430.152344 3221.457275 58.761124 128.835846 194.371628 12.483609 1.000000e+37 1.000000e+37
504476 62534.984375 11404.495117 3288.033203 56.228500 156.325699 189.699753 12.950583 1.000000e+37 1.000000e+37
504477 62459.191406 11462.382812 3234.473145 153.722015 51.680080 90.856682 10.656646 1.000000e+37 1.000000e+37
504478 62444.222656 11375.466797 3296.437988 69.571510 105.713104 102.023506 9.235275 1.000000e+37 1.000000e+37
504479 62422.375000 11355.495117 3369.019043 31.235725 151.378616 149.060501 7.797807 1.000000e+37 1.000000e+37
515232 62811.132812 11980.790039 5933.455566 105.301544 239.363144 48.147369 130.908707 -1.966596e+01 -2.009496e+01
515233 62798.746094 12024.120117 5960.574707 212.793900 301.108246 -7.145077 16.818924 1.000000e+37 1.000000e+37
515234 62775.144531 12038.867188 5901.021973 129.587845 208.253204 160.021637 12.716005 1.000000e+37 1.000000e+37
515235 62728.722656 12038.078125 5990.355957 126.788170 257.325500 55.833214 12.334863 1.000000e+37 1.000000e+37
515236 62870.679688 11947.008789 5847.179688 137.271286 255.293716 40.511627 9.717257 -8.879507e+00 -9.456114e+00
