#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
461077 2741 22899.039062 57625.960938 21289.667969 17.291830 84.035583 153.663055 160.198654 -2.066575e+01 -2.104275e+01 1.319014
461078 2741 22932.107422 57761.343750 21152.818359 -10.769261 33.875473 243.337723 52.692509 -1.512305e+01 -1.565360e+01 0.013702
461079 2741 22911.316406 57649.078125 21276.564453 -108.053520 256.186646 118.201691 63.380726 -1.655344e+01 -1.708945e+01 0.046963
461080 2741 22728.468750 57641.832031 21226.939453 44.165169 -3.482794 71.604607 37.591721 -1.169615e+01 -1.230511e+01 0.000805
461081 2741 22937.037109 57699.375000 21309.376953 86.822739 -30.649641 82.178490 40.511906 -1.242635e+01 -1.308407e+01 0.001919
461082 2741 22800.031250 57654.539062 21267.484375 105.061615 -14.557835 164.298462 32.225075 -1.139385e+01 -1.197833e+01 0.000534
461083 2741 22946.269531 57486.792969 21128.916016 -39.755291 41.730404 152.153503 23.606562 1.000000e+37 1.000000e+37 0.000000
461084 2741 22835.203125 57828.554688 21392.269531 28.270807 47.075657 171.090057 25.498001 1.000000e+37 1.000000e+37 0.000000
461085 2741 22937.398438 57666.480469 21364.093750 76.995377 23.834602 133.676147 23.396484 1.000000e+37 1.000000e+37 0.000000
461086 2741 22907.941406 57609.562500 21292.302734 -24.629663 131.716187 63.125870 18.097170 -1.389498e+01 -1.400345e+01 0.000310
461087 2741 22995.990234 57629.414062 21422.199219 -43.598076 -10.648344 51.567001 17.588291 1.000000e+37 1.000000e+37 0.000000
461088 2741 22910.902344 57710.593750 21178.705078 122.392426 -1.757230 113.642281 13.380635 1.000000e+37 1.000000e+37 0.000000
461089 2741 22881.582031 57644.070312 21377.304688 -79.134834 2.400519 187.370895 19.659939 1.000000e+37 1.000000e+37 0.000000
