#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
467585 3029 41736.449219 43642.234375 31548.859375 -79.233414 49.959461 97.785370 175.478439 -2.079366e+01 -2.122099e+01 1.934990
467586 3029 41739.535156 43699.988281 31478.669922 -118.804573 -0.657858 252.328400 41.867908 -1.265755e+01 -1.314886e+01 0.001133
467587 3029 41787.851562 43527.914062 31571.433594 -34.931232 20.243977 -1.805052 28.497726 -8.542624e+00 -9.112806e+00 0.000062
467588 3029 41726.699219 43682.660156 31496.566406 -101.465919 247.220474 158.280807 21.961685 1.000000e+37 1.000000e+37 0.000000
467589 3029 41709.218750 43668.816406 31489.029297 -131.896881 98.432930 268.172668 18.059313 1.000000e+37 1.000000e+37 0.000000
467590 3029 41722.679688 43653.117188 31587.912109 -9.057922 268.795563 66.809654 16.462069 1.000000e+37 1.000000e+37 0.000000
467591 3029 41707.710938 43680.023438 31583.392578 -32.959908 -93.356232 224.242889 17.215666 1.000000e+37 1.000000e+37 0.000000
467592 3029 41620.902344 43707.007812 31650.787109 31.495329 56.415646 52.236961 15.265507 1.000000e+37 1.000000e+37 0.000000
467593 3029 41613.246094 43750.882812 31532.873047 -98.252144 105.660156 160.585190 14.269197 1.000000e+37 1.000000e+37 0.000000
467594 3029 41791.171875 43528.699219 31638.500000 -108.565910 152.618027 -17.420477 10.041222 1.000000e+37 1.000000e+37 0.000000
467595 3029 41742.550781 43586.222656 31611.716797 26.059498 6.056832 -8.876526 15.600604 1.000000e+37 1.000000e+37 0.000000
467596 3029 41683.054688 43702.582031 31608.648438 -59.916126 -46.820480 150.316132 14.074559 1.000000e+37 1.000000e+37 0.000000
467597 3029 41734.191406 43678.367188 31416.228516 -80.127441 65.392044 231.879837 10.870550 1.000000e+37 1.000000e+37 0.000000
467598 3029 41735.988281 43576.476562 31574.992188 -92.316345 60.097229 219.070236 12.550281 -8.963947e+00 -9.535775e+00 0.000094
467599 3029 41605.000000 43730.753906 31659.570312 1.837715 144.013626 45.088112 7.484146 1.000000e+37 1.000000e+37 0.000000
467600 3029 41735.421875 43659.402344 31493.945312 -122.811119 93.568893 298.442871 11.820101 1.000000e+37 1.000000e+37 0.000000
467601 3029 41726.859375 43678.242188 31490.292969 -27.870281 38.858181 -13.751142 11.714895 1.000000e+37 1.000000e+37 0.000000
477508 3513 41483.570312 43791.019531 31922.664062 -46.324039 27.299171 55.444702 143.460876 -2.080336e+01 -2.117597e+01 1.249918
477509 3513 41549.367188 43768.027344 31835.740234 30.641172 2.940783 115.130867 48.477093 -1.409761e+01 -1.470335e+01 0.005989
477510 3513 41472.390625 43723.863281 31932.806641 -146.063797 137.650894 58.996613 37.498150 -1.168573e+01 -1.233304e+01 0.001039
477511 3513 41480.261719 43799.121094 31925.505859 -62.544971 17.986839 157.467743 28.424503 -1.712827e+01 -1.705530e+01 0.002283
