#subID	 x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG
#subID	 kpc	 kpc	 kpc	 km/s	 km/s	 km/s	 km/s	 mags
478532 29377.867188 37734.699219 17744.486328 -89.224976 -66.694672 -83.513649 164.652985 -2.020783e+01 -2.062868e+01
478533 29446.441406 37700.515625 17627.207031 -64.448936 -43.857441 24.033831 44.706905 -1.624558e+01 -1.664610e+01
478534 29353.173828 37884.984375 17825.123047 -176.933182 -131.737411 -93.392372 28.098307 -1.063682e+01 -1.123162e+01
478535 29279.330078 37870.710938 17827.207031 -137.306412 -36.782818 -94.832596 22.940136 -1.051127e+01 -1.110485e+01
478536 29326.765625 37831.011719 17814.978516 -99.584717 -125.511703 -41.424809 22.599312 1.000000e+37 1.000000e+37
478537 29379.310547 37764.527344 17787.867188 -114.343300 -188.698929 15.326369 22.764910 -8.639565e+00 -9.194879e+00
478538 29323.666016 37587.871094 17649.767578 -53.999348 -116.971680 -35.386662 12.717699 1.000000e+37 1.000000e+37
478539 29327.902344 37802.554688 17715.083984 -39.995110 -172.714767 -93.021019 13.330282 1.000000e+37 1.000000e+37
478540 29411.320312 37686.046875 17900.384766 -98.758667 -80.267159 -174.047333 8.818131 1.000000e+37 1.000000e+37
478541 29360.730469 37620.460938 17664.919922 -21.606075 -42.316662 28.634813 8.896656 1.000000e+37 1.000000e+37
478542 29485.136719 37716.433594 17678.343750 -206.383087 -26.518646 -83.426071 12.391964 1.000000e+37 1.000000e+37
478543 29438.505859 37697.566406 17604.158203 -91.899742 -129.766479 50.226910 10.784797 1.000000e+37 1.000000e+37
478544 29385.785156 37715.023438 17637.869141 -99.257164 -179.423508 -77.167824 11.113373 1.000000e+37 1.000000e+37
478545 29464.916016 37705.078125 17701.285156 35.712421 6.025488 30.539330 9.519718 1.000000e+37 1.000000e+37
478546 29405.580078 37671.062500 17665.337891 -71.310226 71.522568 -130.095795 9.425592 1.000000e+37 1.000000e+37
478547 29278.279297 37750.730469 17763.923828 -43.033253 94.657364 -123.808174 7.854673 1.000000e+37 1.000000e+37
482144 28974.843750 36291.742188 17671.865234 -118.386108 24.538624 -48.366154 145.665039 -2.067241e+01 -2.108732e+01
482145 28861.824219 36297.890625 17827.734375 -116.627563 86.576729 -51.978451 41.807766 -1.266626e+01 -1.329336e+01
482146 28969.855469 36194.144531 17693.001953 -46.580181 87.949684 -87.956627 42.575737 -1.307230e+01 -1.373794e+01
482147 28915.388672 36335.421875 17778.906250 -46.477203 81.330513 -45.597336 23.309946 1.000000e+37 1.000000e+37
482148 28993.591797 36253.937500 17649.261719 -228.685608 -65.585747 3.982700 19.766602 1.000000e+37 1.000000e+37
482149 29037.015625 36342.683594 17589.595703 -234.180649 22.411087 -94.891106 14.816214 1.000000e+37 1.000000e+37
482150 28916.660156 36454.265625 17695.654297 -128.172775 24.391239 -99.776413 14.200969 1.000000e+37 1.000000e+37
482151 29015.662109 36267.449219 17709.779297 -177.431015 -15.815358 -192.225723 14.080098 1.000000e+37 1.000000e+37
482152 28972.822266 36371.937500 17745.998047 -36.439941 29.157364 -113.591270 10.488496 1.000000e+37 1.000000e+37
482153 29046.714844 36212.714844 17689.626953 -184.747604 20.550814 -1.750648 14.981316 1.000000e+37 1.000000e+37
