#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
459735 2686 61279.214844 9415.493164 17222.925781 61.322445 156.074600 196.734955 123.013741 -1.938119e+01 -1.984899e+01 0.527150
459736 2686 61436.269531 9468.788086 17238.666016 -23.066692 152.391693 130.299179 121.274605 -1.949617e+01 -1.994990e+01 0.492381
459737 2686 61654.781250 9524.250977 17177.910156 26.661541 44.879803 187.341644 70.560104 -1.691809e+01 -1.735914e+01 0.043438
459738 2686 61369.039062 9351.567383 17198.185547 97.534691 217.263153 168.816635 51.903889 -1.564136e+01 -1.606030e+01 0.011272
459739 2686 61644.601562 9517.156250 17126.019531 -22.292646 2.660098 159.348328 22.364840 1.000000e+37 1.000000e+37 0.000000
459740 2686 61539.406250 9472.642578 17265.388672 -80.627892 128.538879 201.272141 22.822929 1.000000e+37 1.000000e+37 0.000000
459741 2686 61443.214844 9503.428711 17277.261719 -99.092827 217.231979 218.290390 23.144808 1.000000e+37 1.000000e+37 0.000000
459742 2686 61383.585938 9248.526367 17252.029297 88.998077 73.698875 249.697647 19.481792 1.000000e+37 1.000000e+37 0.000000
459743 2686 61277.855469 9324.985352 17189.628906 165.893173 176.722748 152.731796 18.884760 1.000000e+37 1.000000e+37 0.000000
459744 2686 61349.675781 9502.499023 17165.269531 12.590094 168.000000 218.750153 23.089155 1.000000e+37 1.000000e+37 0.000000
459745 2686 61342.367188 9381.358398 17194.839844 24.565538 243.111588 78.785187 19.895258 1.000000e+37 1.000000e+37 0.000000
459746 2686 61425.917969 9476.493164 17257.208984 15.616351 174.029770 183.661102 12.506020 1.000000e+37 1.000000e+37 0.000000
459747 2686 61455.921875 9481.613281 17234.814453 -121.425980 300.617706 145.315109 18.371746 -8.984257e+00 -9.546857e+00 0.000085
459748 2686 61657.128906 9451.626953 17145.117188 22.515392 44.925377 154.853546 10.142984 1.000000e+37 1.000000e+37 0.000000
459749 2686 61396.652344 9308.529297 17237.740234 146.494568 62.290554 256.573212 10.626661 1.000000e+37 1.000000e+37 0.000000
459750 2686 61651.917969 9574.616211 17153.269531 57.718056 -29.986330 150.007751 11.547307 1.000000e+37 1.000000e+37 0.000000
459751 2686 61466.218750 9417.370117 17240.037109 29.021738 84.110565 213.417542 12.451425 1.000000e+37 1.000000e+37 0.000000
459752 2686 61634.144531 9483.544922 17161.853516 -6.812150 12.539735 167.283737 10.408929 1.000000e+37 1.000000e+37 0.000000
459753 2686 61431.195312 9324.454102 17224.949219 124.179787 183.189194 76.410767 10.207471 1.000000e+37 1.000000e+37 0.000000
459754 2686 61497.621094 9485.958008 17238.308594 71.732132 82.725044 295.208130 8.302057 1.000000e+37 1.000000e+37 0.000000
459755 2686 61310.460938 9393.521484 17214.927734 90.068192 318.652802 151.142563 12.483329 1.000000e+37 1.000000e+37 0.000000
459756 2686 61627.660156 9535.724609 17176.138672 86.698929 5.158972 111.110069 11.347926 1.000000e+37 1.000000e+37 0.000000
459757 2686 61479.214844 9381.873047 17259.505859 -84.349487 180.504990 67.551773 11.496729 1.000000e+37 1.000000e+37 0.000000
459758 2686 61644.824219 9524.283203 17125.960938 -19.310947 7.150783 166.651352 12.661608 1.000000e+37 1.000000e+37 0.000000
459759 2686 61634.406250 9567.776367 17159.324219 55.916389 3.266983 256.661682 8.969294 1.000000e+37 1.000000e+37 0.000000
467224 3012 62320.796875 9418.538086 18887.841797 13.066563 157.709290 220.611679 160.233459 -2.075749e+01 -2.115581e+01 1.469479
467225 3012 62374.207031 9391.662109 18929.238281 -45.983742 266.401917 270.109406 45.074924 -1.404134e+01 -1.471897e+01 0.007446
467226 3012 62364.613281 9384.668945 18861.230469 -83.649658 232.796310 64.710800 41.191410 -1.202002e+01 -1.260769e+01 0.000831
467227 3012 62486.722656 9363.162109 18845.203125 31.853575 82.201149 248.117279 30.922226 -1.060878e+01 -1.119972e+01 0.000351
467228 3012 62376.746094 9398.955078 18835.490234 -42.562340 210.704376 235.703339 24.879192 -1.312698e+01 -1.381966e+01 0.003134
467229 3012 62316.792969 9382.250000 18802.679688 97.550285 141.558929 368.583008 23.237724 1.000000e+37 1.000000e+37 0.000000
467230 3012 62358.222656 9498.576172 18974.812500 -82.454308 198.802460 251.227463 16.205427 1.000000e+37 1.000000e+37 0.000000
467231 3012 62296.492188 9414.954102 18980.078125 9.622237 37.892025 338.652039 11.252043 1.000000e+37 1.000000e+37 0.000000
467232 3012 62262.894531 9398.692383 18829.810547 124.403984 166.674240 198.661575 10.914392 1.000000e+37 1.000000e+37 0.000000
467233 3012 62345.878906 9504.294922 18873.953125 -144.467636 89.834068 185.965164 9.136744 1.000000e+37 1.000000e+37 0.000000
467234 3012 62254.675781 9517.277344 18861.677734 142.167542 186.576859 156.710495 11.506832 1.000000e+37 1.000000e+37 0.000000
467235 3012 62395.578125 9454.706055 18765.410156 -72.370880 223.058105 340.631134 9.145840 1.000000e+37 1.000000e+37 0.000000
467236 3012 62351.570312 9295.753906 18893.441406 19.166380 116.082649 292.057526 11.142755 1.000000e+37 1.000000e+37 0.000000
467237 3012 62412.914062 9389.182617 18862.632812 112.976830 279.098267 144.476990 8.877750 1.000000e+37 1.000000e+37 0.000000
467238 3012 62373.566406 9407.276367 18938.507812 -6.101688 303.493103 183.124359 13.020121 1.000000e+37 1.000000e+37 0.000000
467239 3012 62328.214844 9311.424805 18883.369141 60.171486 228.739777 154.577774 10.030157 1.000000e+37 1.000000e+37 0.000000
467240 3012 62405.691406 9425.901367 18856.894531 43.001160 276.152069 272.054901 9.777491 1.000000e+37 1.000000e+37 0.000000
467241 3012 62292.105469 9408.531250 18984.978516 143.356964 65.682571 199.706406 11.071240 1.000000e+37 1.000000e+37 0.000000
467242 3012 62281.222656 9475.997070 19008.982422 -63.995941 84.139091 128.053116 5.421158 1.000000e+37 1.000000e+37 0.000000
488883 4166 61875.074219 8656.042969 18900.160156 53.302887 203.144073 212.879852 145.108627 -2.034262e+01 -2.080861e+01 1.258339
488884 4166 61909.339844 8638.693359 18906.158203 115.506516 271.053680 359.529694 31.955622 -1.147511e+01 -1.205591e+01 0.000563
488885 4166 61845.230469 8725.143555 18864.894531 1.241759 297.028412 303.201630 21.152952 1.000000e+37 1.000000e+37 0.000000
488886 4166 61890.304688 8608.771484 18781.439453 -62.422417 185.600876 245.704926 14.986823 1.000000e+37 1.000000e+37 0.000000
488887 4166 61877.804688 8628.923828 18814.222656 139.899811 194.130402 275.148773 20.811472 1.000000e+37 1.000000e+37 0.000000
488888 4166 61911.921875 8623.634766 18803.939453 -66.571083 139.404388 234.104416 14.907642 1.000000e+37 1.000000e+37 0.000000
488889 4166 61899.625000 8735.724609 18810.769531 47.429195 192.436050 306.224670 16.522829 1.000000e+37 1.000000e+37 0.000000
488890 4166 61908.675781 8680.372070 18805.078125 37.588684 155.515305 350.120392 11.406628 1.000000e+37 1.000000e+37 0.000000
488891 4166 61967.816406 8625.175781 18983.005859 44.235973 196.540970 245.898682 7.974024 1.000000e+37 1.000000e+37 0.000000
488892 4166 61916.867188 8696.529297 18957.333984 142.452179 160.445068 134.227890 11.533430 1.000000e+37 1.000000e+37 0.000000
488893 4166 61845.992188 8596.980469 18893.449219 82.494827 169.814438 372.240601 12.944142 1.000000e+37 1.000000e+37 0.000000
488894 4166 61823.835938 8612.403320 18804.730469 -46.987888 206.630661 274.707916 9.105742 1.000000e+37 1.000000e+37 0.000000
488895 4166 61794.335938 8638.893555 18855.662109 141.038300 257.077423 193.634171 11.344960 1.000000e+37 1.000000e+37 0.000000
488896 4166 61974.648438 8699.376953 18874.464844 120.544914 265.970184 147.438904 7.015649 1.000000e+37 1.000000e+37 0.000000
488897 4166 61867.941406 8586.085938 18812.365234 -6.445430 170.654373 240.971542 12.926053 1.000000e+37 1.000000e+37 0.000000
531097 7697 62614.523438 8311.836914 19700.390625 2.163301 215.525635 214.622025 111.487450 -1.927595e+01 -1.972768e+01 0.437230
531098 7697 62606.968750 8288.755859 19701.595703 0.337993 285.771606 242.705704 16.394154 1.000000e+37 1.000000e+37 0.000000
531099 7697 62646.734375 8432.372070 19758.910156 -16.603334 208.260223 208.510757 15.925374 1.000000e+37 1.000000e+37 0.000000
531100 7697 62634.496094 8353.570312 19715.380859 22.036373 96.143745 232.261765 15.945368 1.000000e+37 1.000000e+37 0.000000
531101 7697 62627.183594 8309.126953 19653.439453 -58.213245 190.365921 185.265427 16.605886 -8.164493e+00 -8.728951e+00 0.000041
531102 7697 62555.152344 8260.873047 19644.802734 -27.429213 299.312805 180.139603 9.923854 1.000000e+37 1.000000e+37 0.000000
539008 8616 62175.488281 9232.067383 19812.542969 75.778008 176.189438 160.067841 109.319313 -1.879118e+01 -1.927092e+01 0.343851
547902 9768 62130.382812 9259.100586 19449.974609 139.472977 128.622849 215.431595 74.253975 -1.718058e+01 -1.762762e+01 0.050989
547903 9768 62196.531250 9247.067383 19503.283203 76.138176 128.271591 157.707932 73.462715 -1.690763e+01 -1.732801e+01 0.041731
547904 9768 62125.722656 9239.236328 19502.197266 111.232094 154.459259 192.312912 49.159290 -1.440006e+01 -1.477112e+01 0.003129
547905 9768 62240.175781 9197.041992 19554.716797 41.308422 231.983902 190.062988 33.924576 -1.012703e+01 -1.069067e+01 0.000207
547906 9768 62095.886719 9266.002930 19512.351562 161.232773 126.756783 176.833740 34.987869 -1.272839e+01 -1.280649e+01 0.000207
547907 9768 62130.648438 9185.133789 19439.701172 162.558975 121.727257 144.142227 16.776663 1.000000e+37 1.000000e+37 0.000000
547908 9768 62270.851562 9262.086914 19583.062500 21.868189 200.667618 183.547012 12.129434 1.000000e+37 1.000000e+37 0.000000
547909 9768 62266.039062 9210.506836 19549.503906 71.740646 119.292793 247.717499 14.768551 1.000000e+37 1.000000e+37 0.000000
547910 9768 62083.058594 9280.101562 19572.539062 129.749557 100.685707 207.759506 12.316035 1.000000e+37 1.000000e+37 0.000000
547911 9768 62241.562500 9213.863281 19514.722656 119.102776 90.635345 231.552704 8.515970 1.000000e+37 1.000000e+37 0.000000
547912 9768 62117.453125 9200.688477 19501.828125 134.837509 201.582993 206.303787 11.736084 1.000000e+37 1.000000e+37 0.000000
547913 9768 62188.246094 9291.404297 19601.390625 132.118637 122.582977 142.407150 8.399210 1.000000e+37 1.000000e+37 0.000000
547914 9768 62254.285156 9199.522461 19482.562500 107.193001 94.140106 215.391449 8.798115 1.000000e+37 1.000000e+37 0.000000
547915 9768 62233.882812 9277.098633 19557.832031 153.353439 147.326981 195.453384 8.434525 1.000000e+37 1.000000e+37 0.000000
547916 9768 62059.976562 9256.416992 19521.554688 83.263596 219.441895 178.114883 6.503000 1.000000e+37 1.000000e+37 0.000000
547917 9768 62134.195312 9227.256836 19567.064453 143.842743 186.190674 236.791336 8.918886 1.000000e+37 1.000000e+37 0.000000
558141 11213 61104.445312 10806.599609 18564.914062 136.883835 107.262733 194.096069 106.932449 -1.853100e+01 -1.905114e+01 0.292897
558142 11213 61010.746094 10794.110352 18516.189453 182.781372 94.107269 176.628174 18.082222 1.000000e+37 1.000000e+37 0.000000
558143 11213 61129.398438 10790.208008 18610.812500 131.727264 210.786285 221.710281 12.354998 1.000000e+37 1.000000e+37 0.000000
608787 21507 64044.878906 9605.656250 20553.513672 57.698135 223.185043 251.807770 77.494980 -1.738132e+01 -1.784278e+01 0.073234
608788 21507 64105.664062 9612.725586 20548.476562 -13.585189 231.917908 289.453461 9.330518 1.000000e+37 1.000000e+37 0.000000
609541 21703 61213.511719 6744.013672 19317.314453 9.541937 158.229065 211.824661 65.838707 -1.664649e+01 -1.704548e+01 0.031498
609542 21703 61265.441406 6743.198242 19287.511719 -35.871681 129.346405 171.166214 46.477619 -1.294179e+01 -1.326781e+01 0.000712
609543 21703 61207.402344 6726.907715 19325.173828 55.785275 196.157837 271.853119 18.668468 1.000000e+37 1.000000e+37 0.000000
609544 21703 61141.589844 6727.587402 19361.058594 -0.407621 191.545090 236.019379 12.885175 1.000000e+37 1.000000e+37 0.000000
609545 21703 61263.914062 6722.777832 19256.681641 22.472080 180.805161 195.998611 13.556149 1.000000e+37 1.000000e+37 0.000000
618245 24073 61841.957031 9225.089844 18689.929688 150.100510 158.404572 207.638885 51.530720 -1.414693e+01 -1.469896e+01 0.005352
618246 24073 61877.519531 9268.360352 18701.238281 112.131805 129.625839 163.892761 51.687897 -1.409077e+01 -1.452493e+01 0.003280
618247 24073 61859.753906 9158.000977 18730.906250 132.531952 137.670273 151.887375 36.562416 -9.284229e+00 -9.788479e+00 0.000053
618248 24073 61856.519531 9228.156250 18693.587891 138.973007 148.104477 228.996628 41.662834 -1.485912e+01 -1.513297e+01 0.003334
625930 26280 61616.199219 11021.907227 20226.601562 156.294571 142.219589 230.770309 67.739372 -1.681684e+01 -1.721946e+01 0.034791
625931 26280 61610.527344 11043.699219 20194.777344 164.079575 75.252678 196.455902 16.413603 1.000000e+37 1.000000e+37 0.000000
625932 26280 61619.339844 11017.043945 20196.443359 170.022415 59.530342 204.468109 13.152339 1.000000e+37 1.000000e+37 0.000000
625933 26280 61584.402344 11005.391602 20223.978516 112.314987 204.118668 227.916443 11.696576 1.000000e+37 1.000000e+37 0.000000
625934 26280 61646.214844 10986.483398 20207.927734 123.234802 113.343033 201.909897 10.635493 1.000000e+37 1.000000e+37 0.000000
651139 34506 62043.292969 8406.023438 19345.318359 10.149557 220.467896 200.623627 66.421333 -1.589630e+01 -1.640160e+01 0.023371
651140 34506 62047.480469 8368.906250 19384.162109 107.038139 189.814941 143.915924 18.287226 1.000000e+37 1.000000e+37 0.000000
651586 34670 61870.703125 10571.145508 21374.923828 137.021515 170.787781 261.248718 63.929695 -1.594586e+01 -1.632669e+01 0.018686
651587 34670 61838.316406 10558.144531 21348.373047 100.400093 172.933563 306.149933 14.745755 1.000000e+37 1.000000e+37 0.000000
651588 34670 61891.890625 10628.185547 21414.871094 129.727295 135.660172 234.847763 9.139210 1.000000e+37 1.000000e+37 0.000000
674643 43462 62910.757812 9145.357422 21630.777344 84.994469 239.258041 226.803055 59.651417 -1.580814e+01 -1.605750e+01 0.013292
678182 44904 61713.300781 9414.399414 18302.648438 117.395622 100.455597 177.707489 54.516884 -1.473990e+01 -1.510169e+01 0.004545
698394 53727 61063.121094 9599.454102 17219.628906 10.629610 73.989182 230.308731 50.766975 -1.407441e+01 -1.454265e+01 0.003337
698395 53727 61106.496094 9580.656250 17176.474609 43.425369 86.007317 253.730545 25.562796 1.000000e+37 1.000000e+37 0.000000
698396 53727 61088.890625 9646.201172 17217.138672 18.204111 54.603344 171.820755 17.672953 1.000000e+37 1.000000e+37 0.000000
698397 53727 61064.726562 9641.162109 17231.765625 62.271690 65.554970 171.710922 10.214046 1.000000e+37 1.000000e+37 0.000000
717059 62683 62383.019531 9111.836914 20624.605469 64.626472 208.086685 195.318756 49.563766 -1.402005e+01 -1.459562e+01 0.004414
717060 62683 62335.128906 9107.283203 20615.748047 67.442383 164.928284 210.613281 19.257679 1.000000e+37 1.000000e+37 0.000000
722375 65317 61212.500000 9566.945312 17247.835938 37.389824 76.405724 184.615982 55.708290 -1.470181e+01 -1.522309e+01 0.009588
746486 78068 62331.203125 9245.063477 18362.560547 63.137905 148.892517 231.739990 46.185249 -1.298424e+01 -1.351476e+01 0.001484
746487 78068 62323.769531 9241.414062 18383.255859 29.645445 144.421219 205.632980 17.348171 1.000000e+37 1.000000e+37 0.000000
749684 79838 64213.773438 8112.136719 19696.576172 24.207558 216.173950 244.245712 48.813290 -1.230822e+01 -1.294565e+01 0.001555
771602 92088 60456.648438 7036.011230 18264.099609 -3.036976 149.285095 198.064362 38.931084 -1.074470e+01 -1.129665e+01 0.000273
784573 99663 61978.675781 8314.246094 19573.730469 59.393063 195.940155 164.077118 42.373589 -1.177297e+01 -1.231444e+01 0.000567
793223 104711 60966.839844 8639.918945 17373.800781 42.598278 191.922485 161.632401 46.898506 -1.259468e+01 -1.316508e+01 0.001336
803528 110893 61675.050781 8044.101562 19142.601562 39.126698 218.272568 204.240601 41.032490 -1.118434e+01 -1.170592e+01 0.000353
808671 113936 61519.453125 11214.872070 19482.742188 140.728592 125.166527 225.718201 27.154745 1.000000e+37 1.000000e+37 0.000000
808672 113936 61489.109375 11228.717773 19509.107422 163.983093 135.258682 203.982162 20.434887 1.000000e+37 1.000000e+37 0.000000
808673 113936 61499.781250 11177.553711 19515.783203 140.784882 108.242783 212.513397 14.736461 1.000000e+37 1.000000e+37 0.000000
808674 113936 61519.304688 11186.943359 19520.890625 145.376724 147.104813 211.334381 13.136215 1.000000e+37 1.000000e+37 0.000000
814309 117403 63371.562500 9552.241211 19850.703125 38.280807 198.423462 233.273727 40.131985 -1.170577e+01 -1.207612e+01 0.000347
814852 117728 61197.878906 9609.366211 16645.064453 43.405170 148.750397 174.258682 42.856461 -1.218552e+01 -1.272613e+01 0.000926
816354 118624 62398.835938 9228.329102 20447.179688 78.551025 171.498871 181.550385 31.619881 1.000000e+37 1.000000e+37 0.000000
819801 120728 60795.906250 9038.144531 16631.210938 115.172523 79.739464 104.571831 37.937202 -9.777568e+00 -1.034711e+01 0.000167
819802 120728 60802.910156 9082.174805 16649.156250 132.399841 66.083954 87.067253 10.593349 1.000000e+37 1.000000e+37 0.000000
820531 121181 63566.308594 9514.791016 19875.824219 30.759798 208.135666 236.778732 37.455261 -1.033136e+01 -1.084033e+01 0.000147
