#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
390018 922 39471.937500 33947.636719 1197.519287 18.328268 63.142883 -200.055435 233.399429 -2.034920e+01 -2.124339e+01 5.708517
390019 922 39673.273438 33803.726562 848.184448 -81.825836 -7.704391 -159.529373 133.060654 -1.936714e+01 -1.994346e+01 0.787209
390020 922 39590.925781 33954.953125 976.095886 -173.132126 81.552750 -305.625397 46.326832 -1.392098e+01 -1.441781e+01 0.003629
390021 922 39672.816406 33723.792969 862.243713 -175.483566 -29.544369 -153.511261 36.290718 -1.337337e+01 -1.399778e+01 0.003603
390022 922 39639.535156 33773.933594 861.726318 -143.107346 -32.659893 -293.921844 33.950253 -1.281884e+01 -1.345686e+01 0.002160
390023 922 39861.167969 33769.496094 802.873535 -87.130539 -146.759033 -173.229172 24.265797 1.000000e+37 1.000000e+37 0.000000
390024 922 39263.433594 33798.824219 1227.098633 92.964851 -0.328395 -326.969025 23.132339 1.000000e+37 1.000000e+37 0.000000
390025 922 39792.230469 33748.589844 931.066772 85.351120 123.664665 -236.375656 23.315897 -1.056304e+01 -1.109832e+01 0.000211
390026 922 39796.851562 33825.097656 914.665771 65.300514 114.393867 -261.556976 24.374863 -8.664684e+00 -9.211272e+00 0.000047
390027 922 39430.320312 33953.054688 961.444397 -153.972153 -66.300331 -137.108795 19.770113 -9.638705e+00 -1.019730e+01 0.000148
390028 922 39453.078125 33816.148438 1300.621948 21.016109 205.116119 -142.149994 21.961721 1.000000e+37 1.000000e+37 0.000000
390029 922 39607.750000 33908.742188 862.111877 -101.846031 -124.959991 -145.792084 23.238791 -8.873934e+00 -9.443099e+00 0.000083
390030 922 39456.597656 34017.105469 1045.070801 -116.119095 101.991722 -285.062225 20.020847 1.000000e+37 1.000000e+37 0.000000
390031 922 39594.105469 34057.187500 1054.503784 -184.646439 -20.486794 -109.356583 17.177752 1.000000e+37 1.000000e+37 0.000000
390032 922 39640.253906 34074.757812 1132.755859 -156.752731 2.897018 -186.530960 19.851780 1.000000e+37 1.000000e+37 0.000000
390033 922 39540.246094 33827.851562 918.751648 172.360031 108.426140 -244.235382 17.499155 1.000000e+37 1.000000e+37 0.000000
390034 922 39831.281250 33822.531250 819.763428 -108.803802 -154.383636 -230.868393 18.401146 1.000000e+37 1.000000e+37 0.000000
390035 922 39556.011719 33894.636719 1148.431885 63.243690 -31.544283 -395.976959 16.804636 1.000000e+37 1.000000e+37 0.000000
390036 922 39583.949219 33834.566406 1065.239624 13.985641 43.660461 -88.451157 18.683025 1.000000e+37 1.000000e+37 0.000000
390037 922 39667.570312 33843.238281 1102.368286 147.458359 35.684105 -149.829422 17.812286 1.000000e+37 1.000000e+37 0.000000
390038 922 39456.796875 33702.328125 938.192200 122.167969 -33.286118 -206.722504 8.893780 1.000000e+37 1.000000e+37 0.000000
390039 922 39452.351562 33837.980469 960.156189 159.896423 -18.960127 -244.893005 15.227668 1.000000e+37 1.000000e+37 0.000000
390040 922 39413.253906 33960.078125 1007.543884 34.284348 53.656563 -144.450714 17.922098 -9.466097e+00 -1.008204e+01 0.000120
390041 922 39581.625000 33931.945312 1137.804199 78.679398 216.082764 -86.400154 18.165689 1.000000e+37 1.000000e+37 0.000000
390042 922 39624.398438 33799.046875 951.824097 41.181217 -44.403843 -240.475479 15.833360 1.000000e+37 1.000000e+37 0.000000
390043 922 39602.179688 33788.464844 1111.332642 -2.885002 -53.776665 -237.505188 12.484650 1.000000e+37 1.000000e+37 0.000000
390044 922 39444.972656 34065.730469 1261.330078 124.065834 5.578350 -357.243286 15.455672 1.000000e+37 1.000000e+37 0.000000
390045 922 39304.105469 34016.679688 1280.539917 191.243927 97.508385 -199.437103 12.516454 1.000000e+37 1.000000e+37 0.000000
390046 922 39451.164062 33824.265625 1138.245117 174.650330 149.397812 -164.355560 16.006203 1.000000e+37 1.000000e+37 0.000000
390047 922 39436.816406 34020.351562 1255.547363 -1.129334 207.813324 -406.649658 16.017303 1.000000e+37 1.000000e+37 0.000000
390048 922 39514.656250 33813.164062 841.472229 139.156555 82.892433 -300.559998 12.784133 1.000000e+37 1.000000e+37 0.000000
390049 922 39788.152344 33772.257812 946.358521 86.131760 119.534958 -252.950378 14.987882 1.000000e+37 1.000000e+37 0.000000
390050 922 39733.714844 33673.781250 798.923828 -170.178329 -116.109123 -208.203827 15.277311 1.000000e+37 1.000000e+37 0.000000
390051 922 39363.425781 34098.507812 1244.506470 -145.047531 0.121076 -245.660629 10.455606 1.000000e+37 1.000000e+37 0.000000
390052 922 39329.343750 33914.386719 1253.962280 214.858475 153.007385 -167.140152 14.607689 1.000000e+37 1.000000e+37 0.000000
390053 922 39545.562500 34156.312500 1193.439453 -9.865322 -152.286194 -234.862350 11.214914 1.000000e+37 1.000000e+37 0.000000
390054 922 39456.027344 33762.468750 849.570618 -117.426956 -32.513607 -290.939667 8.655581 1.000000e+37 1.000000e+37 0.000000
390055 922 39420.050781 33996.437500 1126.997681 55.648712 0.545456 -24.756853 16.543732 1.000000e+37 1.000000e+37 0.000000
390056 922 39558.480469 34114.152344 1110.722900 -113.122902 140.430283 -256.469818 12.725087 1.000000e+37 1.000000e+37 0.000000
390057 922 39642.523438 33825.847656 1069.159668 41.901142 -6.836076 -276.307922 10.460316 1.000000e+37 1.000000e+37 0.000000
390058 922 39515.261719 33891.785156 910.500610 -125.967819 122.831375 -306.208557 10.788375 1.000000e+37 1.000000e+37 0.000000
390059 922 39376.039062 33932.941406 1287.454346 -114.340324 -32.451889 -210.881500 11.676222 1.000000e+37 1.000000e+37 0.000000
390060 922 39585.929688 34004.445312 1161.981079 -84.140617 218.260132 -314.871155 10.001371 1.000000e+37 1.000000e+37 0.000000
390061 922 39490.429688 34097.289062 1162.784302 -76.757843 208.386017 -223.250595 11.710274 1.000000e+37 1.000000e+37 0.000000
390062 922 39568.968750 33978.410156 1180.691772 -153.284317 64.405930 -265.665192 12.246093 -1.064548e+01 -1.129067e+01 0.000309
390063 922 39769.804688 33663.996094 807.027954 107.775291 86.810997 -228.259430 12.081625 1.000000e+37 1.000000e+37 0.000000
390064 922 39742.828125 33827.089844 834.432190 115.414490 162.657791 -253.561325 15.222816 1.000000e+37 1.000000e+37 0.000000
390065 922 39581.082031 33686.703125 833.928223 -190.500458 3.005823 -209.106995 9.504415 1.000000e+37 1.000000e+37 0.000000
390066 922 39782.273438 33869.222656 738.337585 5.824223 -38.203953 -226.581497 11.707944 1.000000e+37 1.000000e+37 0.000000
390067 922 39700.636719 33805.699219 876.262146 -107.605904 148.387665 -264.660461 17.154175 1.000000e+37 1.000000e+37 0.000000
390068 922 39773.625000 33799.222656 925.650452 64.085396 120.736908 -271.125916 12.906155 1.000000e+37 1.000000e+37 0.000000
390069 922 39554.277344 33972.960938 1394.526245 -121.253189 -9.908296 -215.762314 10.135935 1.000000e+37 1.000000e+37 0.000000
390070 922 39495.621094 33943.234375 1225.716553 -63.573780 -250.538101 -45.379807 17.326384 1.000000e+37 1.000000e+37 0.000000
390071 922 39774.578125 33811.605469 872.547424 -125.367722 45.549709 -84.303192 14.311177 1.000000e+37 1.000000e+37 0.000000
390072 922 39484.937500 33695.664062 931.702515 123.446655 -23.301291 -198.296555 9.652104 1.000000e+37 1.000000e+37 0.000000
390073 922 39411.406250 34012.906250 1254.248047 -108.668869 210.537582 -249.322861 11.513052 1.000000e+37 1.000000e+37 0.000000
390074 922 39438.730469 33978.890625 1381.690063 -19.481508 224.134949 -306.293823 10.916996 1.000000e+37 1.000000e+37 0.000000
390075 922 39534.535156 33978.339844 1258.810669 35.207130 41.242504 -40.905357 13.620770 1.000000e+37 1.000000e+37 0.000000
390076 922 39679.597656 33922.238281 838.927185 14.065679 -102.414467 -113.107727 7.828351 1.000000e+37 1.000000e+37 0.000000
390077 922 39827.406250 33835.316406 858.737610 -121.551979 -149.793381 -227.879440 8.320833 1.000000e+37 1.000000e+37 0.000000
390078 922 39362.261719 33970.019531 1429.253784 -126.237549 5.267045 -169.969833 8.277837 1.000000e+37 1.000000e+37 0.000000
390079 922 39728.023438 33818.539062 966.716248 -98.338737 -13.915403 -125.446510 10.793515 1.000000e+37 1.000000e+37 0.000000
390080 922 39484.085938 33994.875000 1400.102905 -19.993620 202.600388 -314.305023 9.341436 1.000000e+37 1.000000e+37 0.000000
390081 922 39859.132812 33908.777344 845.655823 71.266991 52.553459 -273.798523 8.090313 1.000000e+37 1.000000e+37 0.000000
390082 922 39463.875000 34080.210938 998.439697 60.202988 13.338185 -317.353546 10.492768 1.000000e+37 1.000000e+37 0.000000
390083 922 39430.781250 33859.828125 1175.279175 -49.221966 -134.449402 -104.079865 10.923668 1.000000e+37 1.000000e+37 0.000000
390084 922 39757.285156 33793.093750 863.294800 50.997864 162.974731 -239.868408 9.217454 1.000000e+37 1.000000e+37 0.000000
390085 922 39793.250000 33815.953125 830.658264 -130.558228 -155.631165 -140.827408 11.125200 1.000000e+37 1.000000e+37 0.000000
390086 922 39518.238281 33821.867188 1234.546509 -103.720963 219.024979 -190.337341 11.905981 1.000000e+37 1.000000e+37 0.000000
390087 922 39497.945312 33931.257812 1278.839478 -11.013924 -148.851303 -5.558259 10.083012 1.000000e+37 1.000000e+37 0.000000
390088 922 39822.457031 33721.406250 956.511963 95.102997 114.419212 -231.935242 7.324707 1.000000e+37 1.000000e+37 0.000000
390089 922 39487.851562 33854.835938 1130.723389 -171.354080 190.370224 -355.159149 7.566737 1.000000e+37 1.000000e+37 0.000000
