#subID	 subGroupNr x	 y	 z	 vx	 yv	 yz	 vmax	 B_MAG V_MAG M_star
#subID	 groupID	 kpc/h	 kpc/h	 kpc/h	 km/s	 km/s	 km/s	 km/s	 mags mags 10^10Msun/h
437925 1934 71345.257812 73189.328125 36908.695312 -111.293549 14.226076 65.783966 171.813354 -2.133208e+01 -2.167606e+01 2.168645
437926 1934 71271.757812 73199.765625 36949.371094 -161.002686 122.519325 24.575888 120.026787 -1.911293e+01 -1.956985e+01 0.415097
437927 1934 71311.101562 73300.117188 37075.390625 -109.232430 -64.695587 26.290289 52.366955 -1.405345e+01 -1.457596e+01 0.004804
437928 1934 71152.734375 73267.593750 36861.929688 -50.123619 -58.802204 110.588837 49.808960 -1.428756e+01 -1.471831e+01 0.004855
437929 1934 71263.734375 73133.414062 37053.667969 -91.844025 48.738297 67.922035 37.475990 -1.310997e+01 -1.355154e+01 0.001454
437930 1934 71219.609375 73312.921875 36925.976562 -198.598663 -48.044834 122.854446 21.708431 -8.605477e+00 -9.174309e+00 0.000065
437931 1934 71237.781250 73177.500000 36981.984375 -223.073868 169.235168 51.849041 17.647718 1.000000e+37 1.000000e+37 0.000000
437932 1934 71260.242188 73055.953125 36924.808594 24.369190 67.586998 95.701172 22.347288 1.000000e+37 1.000000e+37 0.000000
437933 1934 71267.273438 73047.250000 37065.910156 -55.326298 129.860764 195.708496 18.284552 1.000000e+37 1.000000e+37 0.000000
437934 1934 71163.359375 73298.312500 36820.687500 -152.932526 32.072411 35.069714 17.862432 1.000000e+37 1.000000e+37 0.000000
437935 1934 71316.843750 73226.656250 36853.968750 -191.463501 106.446938 56.676697 22.888718 -1.060687e+01 -1.119917e+01 0.000314
437936 1934 71319.289062 73216.992188 36935.914062 4.338673 -60.067562 213.206253 17.966806 -8.879229e+00 -9.493219e+00 0.000072
437937 1934 71460.593750 73130.406250 36987.410156 -178.348557 109.305138 158.844986 15.066628 1.000000e+37 1.000000e+37 0.000000
437938 1934 71395.156250 73293.125000 36958.367188 -191.703491 77.279594 121.057449 13.214473 1.000000e+37 1.000000e+37 0.000000
437939 1934 71390.320312 73178.281250 36914.789062 -146.939896 244.482666 148.361435 14.875756 1.000000e+37 1.000000e+37 0.000000
437940 1934 71140.507812 73322.671875 36815.542969 11.840078 -39.507771 -12.725126 10.399808 1.000000e+37 1.000000e+37 0.000000
437941 1934 71310.351562 73092.203125 36986.808594 -74.588089 45.638718 -77.133469 12.902428 1.000000e+37 1.000000e+37 0.000000
437942 1934 71419.406250 73153.726562 37024.996094 -205.954697 91.657585 184.047791 12.880081 1.000000e+37 1.000000e+37 0.000000
437943 1934 71434.890625 73263.507812 36940.054688 -177.546173 -27.657406 59.133999 15.092876 1.000000e+37 1.000000e+37 0.000000
437944 1934 71309.726562 73348.179688 37074.339844 -64.816338 142.366806 -76.063385 13.745664 1.000000e+37 1.000000e+37 0.000000
437945 1934 71206.406250 73104.625000 37052.738281 -21.201607 157.332062 33.660229 14.228136 1.000000e+37 1.000000e+37 0.000000
437946 1934 71200.140625 73223.812500 36853.132812 -26.523752 -49.035419 141.400360 10.322373 1.000000e+37 1.000000e+37 0.000000
